taxon_id,source_id,scientific_name,genus,subgenus,species,subspecies,authority_name,authority_year,itis_number,common_name
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis triangulum annulata,Lampropeltis,,triangulum,annulata,Kennicott,1860,,Mexican Milksnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis triangulum celaenops,Lampropeltis,,triangulum,celaenops,Stejneger,1903,,New Mexico Milksnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis triangulum elapsoides,Lampropeltis,,triangulum,elapsoides,Holbrook,1838,,Scarlet Kingsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis triangulum gentilis,Lampropeltis,,triangulum,gentilis,Baird and Girard,1853,,Central Plains Milksnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis triangulum multistriata,Lampropeltis,,triangulum,multistriata,Kennicott,1860,,Pale Milksnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis triangulum syspila,Lampropeltis,,triangulum,syspila,Cope,1888,,Red Milksnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis triangulum taylori,Lampropeltis,,triangulum,taylori,Tanner and Loomis,1957,,Utah Milksnake
herps,,Lampropeltis triangulum temporalis,Lampropeltis,,triangulum,temporalis,,,,Coastal plain kingsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis triangulum triangulum,Lampropeltis,,triangulum,triangulum,Lacepide,1789,,Eastern Milksnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis zonata,Lampropeltis,,zonata,,Lockington ex Blainville,1876,,California Mountain Kingsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropholis delicata,Lampropholis,,delicata,,De Vis,1888,,Plague Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leiocephalus carinatus,Leiocephalus,,carinatus,,Gray,1827,,Northern Curly-tailed Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leiocephalus schreibersii,Leiocephalus,,schreibersii,,Gravenhorst,1837,,Red-sided Curly-tailed Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leiolepis belliana,Leiolepis,,belliana,,Gray,1827,,Butterfly Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lepidochelys kempii,Lepidochelys,,kempii,,Garman,1880,,Kemp's Ridley Sea Turtle
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lepidochelys olivacea,Lepidochelys,,olivacea,,Eschscholtz,1829,,Olive Ridley Sea Turtle
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lepidodactylus lugubris,Lepidodactylus,,lugubris,,Dumeril and Bibron,1836,,Mourning Gecko unisexual)
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Leptodactylus albilabris,Leptodactylus,,albilabris,,Gunther,1859,White-lipped Frog,
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leptodactylus fragilis,Leptodactylus,,fragilis,,Brocchi,1877,,Mexican White-lipped Frog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leptodeira septentrionalis,Leptodeira,,septentrionalis,,Kennicott,1859,,Cat-eyed Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leptotyphlops dissectus,Leptotyphlops,,dissectus,,Cope,1896,,New Mexico Threadsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leptotyphlops dulcis,Leptotyphlops,,dulcis,,Baird and Girard,1853,,Texas Threadsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leptotyphlops dulcis dulcis,Leptotyphlops,,dulcis,dulcis,Baird and Girard,1853,,Plains Threadsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leptotyphlops dulcis rubellum,Leptotyphlops,,dulcis,rubellum,Garman,1884,,South Texas Threadsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leptotyphlops humilis,Leptotyphlops,,humilis,,Baird and Girard,1853,,Western Threadsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leptotyphlops humilis cahuilae,Leptotyphlops,,humilis,cahuilae,Klauber,1931,,Desert Threadsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leptotyphlops humilis humilis,Leptotyphlops,,humilis,humilis,Baird and Girard,1853,,Southwestern Threadsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leptotyphlops humilis segregus,Leptotyphlops,,humilis,segregus,Klauber,1939,,Trans-Pecos Threadsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leptotyphlops humilis utahensis,Leptotyphlops,,humilis,utahensis,Tanner,1938,,Utah Threadsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lichanura trivirgata,Lichanura,,trivirgata,,Cope,1861,,Rosy Boa
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lichanura trivirgata gracia,Lichanura,,trivirgata,gracia,Klauber,1931,,Desert Rosy Boa
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lichanura trivirgata roseofusca,Lichanura,,trivirgata,roseofusca,Cope,1868,,Coastal Rosy Boa
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lichanura trivirgata trivirgata,Lichanura,,trivirgata,trivirgata,Cope,1861,,Mexican Rosy Boa
herps,,Limnaoedus ocularis,Limnaoedus,,ocularis,,,,,Little grass frog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lipinia noctua,Lipinia,,noctua,,Lesson,1830,,Moth Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates areolatus,Lithobates,,areolatus,,Baird and Girard,1852,,Crawfish Frog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates areolatus areolatus,Lithobates,,areolatus,areolatus,Baird and Girard,1852,,Southern Crawfish Frog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates areolatus circulosus,Lithobates,,areolatus,circulosus,Rice and Davis,1878,,Northern Crawfish Frog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates berlandieri,Lithobates,,berlandieri,,Baird,1854,,Rio Grande Leopard Frog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates blairi,Lithobates,,blairi,,Mecham; Littlejohn; Oldham; Brown and Brown,1973,,Plains
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates capito,Lithobates,,capito,,Le Conte,1855,,Gopher Frog
herps,,Lithobates catesbeiana,Lithobates,,catesbeiana,,,,,"""American bullfrog"
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates catesbeianus,Lithobates,,catesbeianus,,Shaw,1802,,American Bullfrog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates chiricahuensis,Lithobates,,chiricahuensis,,Platz and Mecham,1979,,Chiricahua Leopard Frog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates clamitans,Lithobates,,clamitans,,Latreille,1801,,Green Frog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates clamitans clamitans,Lithobates,,clamitans,clamitans,Latreille,1801,,Bronze Frog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates clamitans melanota,Lithobates,,clamitans,melanota,Rafinesque,1820,,Northern Green Frog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates fisheri,Lithobates,,fisheri,,Stejneger,1893,,Vegas Valley Leopard Frog extinct)
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates grylio,Lithobates,,grylio,,Stejneger,1901,,Pig Frog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates heckscheri,Lithobates,,heckscheri,,Wright,1924,,River Frog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates okaloosae,Lithobates,,okaloosae,,Moler,1985,,Florida Bog Frog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates onca,Lithobates,,onca,,Cope,1875,,Relict Leopard Frog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates palustris,Lithobates,,palustris,,LeConte,1825,,Pickerel Frog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates septentrionalis,Lithobates,,septentrionalis,,Baird,1854,,Mink Frog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates sphenocephalus,Lithobates,,sphenocephalus,,Cope,1886,,Southern Leopard Frog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates sphenocephalus sphenocephalus,Lithobates,,sphenocephalus,sphenocephalus,Cope,1886,,Florida Leopard Frog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates sphenocephalus utricularius,Lithobates,,sphenocephalus,utricularius,Harlan,1825,,Southern Leopard Frog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates sylvaticus,Lithobates,,sylvaticus,,LeConte,1825,,Wood Frog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates tarahumarae,Lithobates,,tarahumarae,,Boulenger,1917,,Tarahumara Frog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates virgatipes,Lithobates,,virgatipes,,Cope,1891,,Carpenter Frog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Mabuya multifasciata,Mabuya,,multifasciata,,Kuhl,1820,,Brown Mabuya
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Macrochelys temminckii,Macrochelys,,temminckii,,Troost in Harlan,1835,,Alligator Snapping Turtle
herps,http://www.mendeley.com/c/5682073974/g/2058663/hedges-2009-molecular-phylogeny-classification-and-biogeography-of-west-indian-racer-snakes-of-the-tribe-alsophiini-squamata-dipsadidae-xenodontinae/,Magliophis exiguus exiguus,Magliophis,,exiguus,exiguus,Cope,1863,Ground Snake,
herps,http://www.mendeley.com/c/5682073974/g/2058663/hedges-2009-molecular-phylogeny-classification-and-biogeography-of-west-indian-racer-snakes-of-the-tribe-alsophiini-squamata-dipsadidae-xenodontinae/,Magliophis exiguus subspadix,Magliophis,,exiguus,subspadix,Schwartz,1967,Ground Snake,
herps,http://www.mendeley.com/c/5682073974/g/2058663/hedges-2009-molecular-phylogeny-classification-and-biogeography-of-west-indian-racer-snakes-of-the-tribe-alsophiini-squamata-dipsadidae-xenodontinae/,Magliophis stahli,Magliophis,,exiguus,stahli,Stejneger,1904,Garden Snake,
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Malaclemys terrapin,Malaclemys,,terrapin,,Schoepff,1793,,Diamond-backed Terrapin
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Malaclemys terrapin littoralis,Malaclemys,,terrapin,littoralis,Hay,1904,,Texas Diamond-backed Terrapin
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Malaclemys terrapin macrospilota,Malaclemys,,terrapin,macrospilota,Hay,1904,,Ornate Diamond-backed Terrapin
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Malaclemys terrapin rhizophorarum,Malaclemys,,terrapin,rhizophorarum,Fowler,1906,,Mangrove Diamond-backed
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Malaclemys terrapin tequesta,Malaclemys,,terrapin,tequesta,Schwartz,1955,,Eastern Florida Diamond-backed
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Malaclemys terrapin terrapin,Malaclemys,,terrapin,terrapin,Schoepff,1793,,Northern Diamond-backed Terrapin
herps,,Masticophis bilineatus,Masticophis,,bilineatus,,,,,Sonora whipsnake
herps,,Masticophis flagellum,Masticophis,,flagellum,,,,,Coachwhip
herps,,Masticophis flagellum flagellum,Masticophis,,flagellum,flagellum,,,,Eastern Coachwhip
herps,,Masticophis taeniatus,Masticophis,,taeniatus,,,,,striped whipsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Micruroides euryxanthus,Micruroides,,euryxanthus,,Kennicott,1860,,Sonoran Coralsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Micruroides euryxanthus euryxanthus,Micruroides,,euryxanthus,euryxanthus,Kennicott,1860,,Arizona Coralsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Micrurus fulvius,Micrurus,,fulvius,,Linnaeus,1766,,Harlequin Coralsnake
herps,,Micrurus fulvius fulvius,Micrurus,,fulvius,fulvius,,,,Eastern Coral Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Micrurus tener,Micrurus,,tener,,Baird and Girard,1853,,Texas Coralsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Micrurus tener tener,Micrurus,,tener,tener,Baird and Girard,1853,,Texas Coralsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Necturus alabamensis,Necturus,,alabamensis,,Viosca,1937,,Black Warrior River Waterdog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Necturus beyeri,Necturus,,beyeri,,Viosca,1937,,Gulf Coast Waterdog
herps,,Necturus cf. beyeri,Necturus,,cf. beyeri,,,,,Gulf Coast Waterdog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Necturus lewisi,Necturus,,lewisi,,Brimley,1924,,Neuse River Waterdog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Necturus maculosus,Necturus,,maculosus,,Rafinesque,1818,,Mudpuppy
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Necturus maculosus louisianensis,Necturus,,maculosus,louisianensis,Viosca,1938,,Red River Mudpuppy
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Necturus maculosus maculosus,Necturus,,maculosus,maculosus,Rafinesque,1818,,Common Mudpuppy
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Necturus punctatus,Necturus,,punctatus,,Gibbes,1850,,Dwarf Waterdog
herps,,Neoseps reynoldsi,Neoseps,,reynoldsi,,,,,Sand Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia clarkii,Nerodia,,clarkii,,Baird and Girard,1853,,Saltmarsh Watersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia clarkii clarkii,Nerodia,,clarkii,clarkii,Baird and Girard,1853,,Gulf Saltmarsh Watersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia clarkii compressicauda,Nerodia,,clarkii,compressicauda,Kennicott,1860,,Mangrove Saltmarsh
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia clarkii taeniata,Nerodia,,clarkii,taeniata,Cope,1895,,Atlantic Saltmarsh Watersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia cyclopion,Nerodia,,cyclopion,,Dumeril; Bibron and Dumeril,1854,,Mississippi Green
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia erythrogaster,Nerodia,,erythrogaster,,Forster,1771,,Plain-bellied Watersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia erythrogaster erythrogaster,Nerodia,,erythrogaster,erythrogaster,Forster,1771,,Red-bellied Watersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia erythrogaster flavigaster,Nerodia,,erythrogaster,flavigaster,Conant,1949,,Yellow-bellied Watersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia erythrogaster neglecta,Nerodia,,erythrogaster,neglecta,Conant,1949,,Copper-bellied Watersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia erythrogaster transversa,Nerodia,,erythrogaster,transversa,Hallowell,1852,,Blotched Watersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia fasciata,Nerodia,,fasciata,,Linnaeus,1766,,Southern Watersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia fasciata confluens,Nerodia,,fasciata,confluens,Blanchard,1923,,Broad Banded Watersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia fasciata fasciata,Nerodia,,fasciata,fasciata,Linnaeus,1766,,Banded Watersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia fasciata pictiventris,Nerodia,,fasciata,pictiventris,Cope,1895,,Florida Watersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia floridana,Nerodia,,floridana,,Goff,1936,,Florida Green Watersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia harteri,Nerodia,,harteri,,Trapido,1941,,Brazos River Watersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia paucimaculata,Nerodia,,paucimaculata,,Tinkle and Conant,1961,,Concho Watersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia rhombifer,Nerodia,,rhombifer,,Hallowell,1852,,Diamond-backed Watersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia rhombifer rhombifer,Nerodia,,rhombifer,rhombifer,Hallowell,1852,,Northern Diamond-backed
herps,,Nerodia s. sipedon,Nerodia,,s.,sipedon,,,,Northern Water Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia sipedon,Nerodia,,sipedon,,Linnaeus,1758,,Northern Watersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia sipedon insularum,Nerodia,,sipedon,insularum,Conant and Clay,1937,,Lake Erie Watersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia sipedon pleuralis,Nerodia,,sipedon,pleuralis,Cope,1892,,Midland Watersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia sipedon sipedon,Nerodia,,sipedon,sipedon,Linnaeus,1758,,Common Watersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia sipedon williamengelsi,Nerodia,,sipedon,williamengelsi,Conant and Lazell,1973,,Carolina Watersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia taxispilota,Nerodia,,taxispilota,,Holbrook,1838,,Brown Watersnake
herps,,Nerodia taxpilota,Nerodia,,taxpilota,,,,,Brown Water Snake
herps,,Notophtalmus viridescens,Notophtalmus,,viridescens,,,,,Red-spotted Newt
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Notophthalmus meridionalis,Notophthalmus,,meridionalis,,Cope,1880,,Black-spotted Newt
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Notophthalmus meridionalis meridionalis,Notophthalmus,,meridionalis,meridionalis,Cope,1880,,Texas Black-spotted Newt
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Notophthalmus perstriatus,Notophthalmus,,perstriatus,,Bishop,1941,,Striped Newt
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Notophthalmus viridescens,Notophthalmus,,viridescens,,Rafinesque,1820,,Eastern Newt
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Notophthalmus viridescens dorsalis,Notophthalmus,,viridescens,dorsalis,Harlan,1828,,Broken-striped Newt
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Notophthalmus viridescens louisianensis,Notophthalmus,,viridescens,louisianensis,Wolterstorff,1914,,Central Newt
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Notophthalmus viridescens piaropicola,Notophthalmus,,viridescens,piaropicola,Schwartz and Duellman,1952,,Peninsula Newt
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Notophthalmus viridescens viridescens,Notophthalmus,,viridescens,viridescens,Rafinesque,1820,,Red-spotted Newt
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Ollotis alvaria,Ollotis,,alvaria,,Girard,1859,,Sonoran Desert Toad
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Ollotis nebulifer,Ollotis,,nebulifer,,Girard,1854,,Gulf Coast Toad
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Opheodrys aestivus,Opheodrys,,aestivus,,Linnaeus,1766,,Rough Greensnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Opheodrys aestivus aestivus,Opheodrys,,aestivus,aestivus,Linnaeus,1766,,Northern Rough Greensnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Opheodrys aestivus carinatus,Opheodrys,,aestivus,carinatus,Grobman,1984,,Florida Rough Greensnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Opheodrys vernalis,Opheodrys,,vernalis,,Harlan,1827,,Smooth Greensnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Ophisaurus attenuatus,Ophisaurus,,attenuatus,,Cope,1880,,Slender Glass Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Ophisaurus attenuatus attenuatus,Ophisaurus,,attenuatus,attenuatus,Cope,1880,,Western Slender Glass Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Ophisaurus attenuatus longicaudus,Ophisaurus,,attenuatus,longicaudus,McConkey,1952,,Eastern Slender Glass Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Ophisaurus compressus,Ophisaurus,,compressus,,Cope,1900,,Island Glass Lizard
