site,genus,sp,subsp,common_name,source
SERC,Callophrys,gryneus,,juniper hairstreak,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Parrhasius,m-album,,white M hairstreak,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Strymon,melinus,,gray hairstreak,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Calycopis,cecrops,,red-banded hairstreak,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Everes,comyntas,,eastern tailed-blue,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Celastrina,ladon,,spring azure,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Celastrina,idella,,Atlantic holly azure,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Celastrina,neglecta,,Summer azure,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Libytheana,carinenta,,American snout,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Euptoieta,claudia,,variegated fritillary,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Speyeria,cybele,,Great spangled fritillary,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Boloria,bellona,,meadow fritillary,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Phyciodes,tharos,,pearl crescent,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Chlosyne,nycteis,,silvery checkerspot,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Euphyadras,phaeton,,Baltimore checkerspot,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Polygonia,interrogationis,,question mark,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Polygonia,comma,,eastern comma,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Nymphalis,vau-album,,Compton tortoiseshell,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Nymphalis,antiopa,,mourning cloak,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Vanessa,atalanta,,red admiral,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Vanessa,virginiensis,,American lady,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Vanessa,cardui,,painted lady,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Junonia,coenia,,common buckeye,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Limenitis,arthemis,astyanax,red-spotted purple,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Limenitis,arthemis,arthemis,white admiral,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Limenitis,archippus,,viceroy,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Asterocampa,celtis,,hackberry emperor,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Asterocampa,clyton,,tawny emperor,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Satyrodes,appalachia,,Appalachian brown,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Megisto,cymela,cymela,little wood satyr,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Cercyonis,pegala,,common wood-nymph,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Danaus,plexippus,,monarch,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Urbanus,proteus,,long-tailed skipper,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Epargyreus,clarus,,silver-spotted skipper,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Achalarus,lyciades,,hoary edge,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Thorybes,bathyllis,,southern cloudywing,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Thorybes,confusis,,confused cloudywing,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Thorybes,pylades,,northern cloudywing,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Erynnis,icelus,,dreamy duskywing,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Erynnis,brizo,,sleepy duskywing,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Erynnis,juvenalis,,Juneval's duskywing,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Erynnis,boratius,,Horace's duskywing,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Erynnis,baptisiae,,wild indigo duskywing,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Pyrgis,communis,,common checkered-skipper,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Staphylus,hayhurstii,,Hayhurst's scallopwing,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Pholisora,catullus,,common sootywing,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
