taxon_id,spp_id,resource_id,scientific_name,genus,subgenus,species,subspecies,authority_name,authority_year,itis_number,common_name,species_level_id
beetle,Plaman,Lorenz_2005,Platynus mannerheimii,Platynus,Batenus,mannerheimii,,Dejean,1828,,,1
beetle,Poeocc,Lorenz_2005,Poecilus occidentalis,Poecilus,Poecilus,occidentalis,,Dejean,1828,,,1
beetle,Pteang,Lorenz_2005,Pterostichus angustus,Pterostichus,Hypherpes,angustus,,Dejean,1828,110474,,1
beetle,Ptecal1,Lorenz_2005,Pterostichus californicus,Pterostichus,Hypherpes,californicus,,Dejean,1828,110594,,1
beetle,Ptecas1,Lorenz_2005,Pterostichus castaneus,Pterostichus,Hypherpes,castaneus,,Dejean,1828,110465,,1
beetle,Ptecor3,Lorenz_2005,Pterostichus corvinus,Pterostichus,Melanius,corvinus,,Dejean,1828,110530,,1
beetle,Pteebe,Lorenz_2005,Pterostichus ebeninus,Pterostichus,Melanius,ebeninus,,Dejean,1828,110529,,1
beetle,Pteemp,Lorenz_2005,Pterostichus empetricola,Pterostichus,Cryobius,empetricola,,Dejean,1828,110564,,1
beetle,Ptefal1,Lorenz_2005,Pterostichus fallax,Pterostichus,Abacidus,fallax,,Dejean,1828,,,1
beetle,Pteluc,Lorenz_2005,Pterostichus luctuosus,Pterostichus,Pseudomaseus,luctuosus,,Dejean,1828,110532,,1
beetle,Pterip,Lorenz_2005,Pterostichus riparius,Pterostichus,Cryobius,riparius,,Dejean,1828,110560,,1
beetle,Ptetri3,Lorenz_2005,Pterostichus tristis,Pterostichus,Hypherpes,tristis,,Dejean,1828,,,1
beetle,Tanmac,Lorenz_2005,Tanystoma maculicolle,Tanystoma,,maculicolle,,Dejean,1828,,,1
beetle,Tanstr,Lorenz_2005,Tanystoma striatum,Tanystoma,,striatum,,Dejean,1828,,,1
beetle,Tansul,Lorenz_2005,Tanystoma sulcatum,Tanystoma,,sulcatum,,Dejean,1828,,,1
beetle,Blemul,Lorenz_2005,Blethisa multipunctata,Blethisa,,multipunctata,,Fischer von Waldheim,1828,109557,,1
beetle,Nebman,Lorenz_2005,Nebria mannerheimii,Nebria,Reductonebria,mannerheimii,,Fischer von Waldheim,1828,,,1
beetle,Bempro,Lorenz_2005,Bembidion properans,Bembidion,Metallina,properans,,Stephens,1828,109820,,1
beetle,Ophpun,Lorenz_2005,Ophonus puncticeps,Ophonus,Metophonus,puncticeps,,Stephens,1828,,,1
beetle,Ampser,Lorenz_2005,Amphasia sericea,Amphasia,Pseudamphasia,sericea,,T.W. Harris,1828,111189,,1
beetle,Bramed,Lorenz_2005,Brachinus medius,Brachinus,Neobrachinus,medius,,T.W. Harris,1828,111834,,1
beetle,Helpra,Lorenz_2005,Helluomorphoides praeustus,Helluomorphoides,,praeustus,,T.W. Harris,1828,111758,,1
beetle,Bemlap,Lorenz_2005,Bembidion lapponicum,Bembidion,Bracteon,lapponicum,,Zetterstedt,1828,109796,,1
beetle,Harlae,Lorenz_2005,Harpalus laevipes,Harpalus,Harpalus,laevipes,,Zetterstedt,1828,,,1
beetle,Aculon,Lorenz_2005,Acupalpus longulus,Acupalpus,Philodes,longulus,,Dejean,1829,111118,,1
beetle,Acupau,Lorenz_2005,Acupalpus pauperculus,Acupalpus,Tachistodes,pauperculus,,Dejean,1829,111114,,1
beetle,Acutes,Lorenz_2005,Acupalpus testaceus,Acupalpus,Tachistodes,testaceus,,Dejean,1829,111116,,1
beetle,Aniant,Lorenz_2005,Anisodactylus anthracinus,Anisodactylus,Gynandrotarsus,anthracinus,,Dejean,1829,111169,,1
beetle,Anical,Lorenz_2005,Anisodactylus californicus,Anisodactylus,Anisodactylus,californicus,,Dejean,1829,111156,,1
beetle,Anilae,Lorenz_2005,Anisodactylus laetus,Anisodactylus,Pseudaplocentrus,laetus,,Dejean,1829,111184,,1
beetle,Aninig2,Lorenz_2005,Anisodactylus nigrita,Anisodactylus,Anisodactylus,nigrita,,Dejean,1829,111154,,1
beetle,Branig3,Lorenz_2005,Bradycellus nigrinus,Bradycellus,,nigrinus,,Dejean,1829,111000,,1
beetle,Branit,Lorenz_2005,Bradycellus nitidus,Bradycellus,Liocellus,nitidus,,Dejean,1829,110983,,1
beetle,Bratan,Lorenz_2005,Bradycellus tantillus,Bradycellus,Stenocellus,tantillus,,Dejean,1829,110998,,1
beetle,Geoinc,Lorenz_2005,Geopinus incrassatus,Geopinus,,incrassatus,,Dejean,1829,111186,,1
beetle,Harcau,Lorenz_2005,Harpalus cautus,Harpalus,Harpalus,cautus,,Dejean,1829,111264,,1
beetle,Harery,Lorenz_2005,Harpalus erythropus,Harpalus,Pseudoophonus,erythropus,,Dejean,1829,111217,,1
beetle,Harsol,Lorenz_2005,Harpalus solitaris,Harpalus,Harpalus,solitaris,,Dejean,1829,,,1
beetle,Harsom,Lorenz_2005,Harpalus somnulentus,Harpalus,Harpalus,somnulentus,,Dejean,1829,111247,,1
beetle,Harspa,Lorenz_2005,Harpalus spadiceus,Harpalus,Harpalus,spadiceus,,Dejean,1829,111235,,1
beetle,Notmex,Lorenz_2005,Notiobia mexicana,Notiobia,Anisotarsus,mexicana,,Dejean,1829,111146,,1
beetle,Prolae,Lorenz_2005,Promecognathus laevissimus,Promecognathus,,laevissimus,,Dejean,1829,109587,,1
beetle,Seldis2,Lorenz_2005,Selenophorus discopunctatus,Selenophorus,Celiamorphus,discopunctatus,,Dejean,1829,111354,,1
beetle,Selell,Lorenz_2005,Selenophorus ellipticus,Selenophorus,Celiamorphus,ellipticus,,Dejean,1829,111319,,1
beetle,Selfos,Lorenz_2005,Selenophorus fossulatus,Selenophorus,Celiamorphus,fossulatus,,Dejean,1829,111327,,1
beetle,Selgag,Lorenz_2005,Selenophorus gagatinus,Selenophorus,Selenophorus,gagatinus,,Dejean,1829,111316,,1
beetle,Selgra,Lorenz_2005,Selenophorus granarius,Selenophorus,Celiamorphus,granarius,,Dejean,1829,111320,,1
beetle,Selped,Lorenz_2005,Selenophorus pedicularius,Selenophorus,Selenophorus,pedicularius,,Dejean,1829,,,1
beetle,Stedis,Lorenz_2005,Stenolophus dissimilis,Stenolophus,Stenolophus,dissimilis,,Dejean,1829,111099,,1
beetle,Steful,Lorenz_2005,Stenolophus fuliginosus,Stenolophus,Stenolophus,fuliginosus,,Dejean,1829,111041,,1
beetle,Stefus,Lorenz_2005,Stenolophus fuscatus,Stenolophus,Stenolophus,fuscatus,,Dejean,1829,111071,,1
beetle,Steinf,Lorenz_2005,Stenolophus infuscatus,Stenolophus,Agonoderus,infuscatus,,Dejean,1829,111074,,1
beetle,Steple,Lorenz_2005,Stenolophus plebejus,Stenolophus,Stenolophus,plebejus,,Dejean,1829,,,1
beetle,Steuni,Lorenz_2005,Stenolophus unicolor,Stenolophus,Agonoleptus,unicolor,,Dejean,1829,111092,,1
beetle,Tridic,Lorenz_2005,Trichotichnus dichrous,Trichotichnus,Trichochichnus,dichrous,,Dejean,1829,111313,,1
beetle,Xeslug,Lorenz_2005,Xestonotus lugubris,Xestonotus,,lugubris,,Dejean,1829,111148,,1
beetle,Metcon,Lorenz_2005,Metrius contractus,Metrius,,contractus,,Eschscholtz,1829,109356,,1
beetle,Omucal1,Lorenz_2005,Omus californicus,Omus,,californicus,,Eschscholtz,1829,697757,,1
beetle,Bemtra1,Lorenz_2005,Bembidion transparens transparens,Bembidion,Diplocampa,transparens,transparens,Gebler,1829,,,1
beetle,Cicspl,Lorenz_2005,Cicindela splendida,Cicindela,Cicindela,splendida,,Hentz,1830,697740,,1
beetle,Lebgra,Lorenz_2005,Lebia grandis,Lebia,Loxopeza,grandis,,Hentz,1830,111645,,1
beetle,Lebsol,Lorenz_2005,Lebia solea,Lebia,Lebia,solea,,Hentz,1830,111662,,1
beetle,Agocol,Lorenz_2005,Agonum collare,Agonum,Olisares,collare,,Say,1830,110263,,1
beetle,Agosut,Lorenz_2005,Agonum suturale,Agonum,Olisares,suturale,,Say,1830,110357,,1
beetle,Amadep,Lorenz_2005,Amara deparca,Amara,Curtonotus,deparca,,Say,1830,,,1
beetle,Amaser,Lorenz_2005,Amara sera,Amara,Amara,sera,,Say,1830,,,1
beetle,Bempos,Lorenz_2005,Bembidion postremum,Bembidion,Asioperyphus,postremum,,Say,1830,109907,,1
beetle,Chlcir,Lorenz_2005,Chlaenius circumcinctus,Chlaenius,Chlaeniellus,circumcinctus,,Say,1830,,,1
beetle,Cymlat,Lorenz_2005,Cymindis laticollis,Cymindis,Cymindis,laticollis,,Say,1830,111545,,1
beetle,Elainc,Lorenz_2005,Elaphropus incurvus,Elaphropus,Tachyura,incurvus,,Say,1830,109694,,1
beetle,Elatri,Lorenz_2005,Elaphropus tripunctatus,Elaphropus,Tachyura,tripunctatus,,Say,1830,,,1
beetle,Elaful,Lorenz_2005,Elaphrus fuliginosus,Elaphrus,Neoelaphrus,fuliginosus,,Say,1830,109567,,1
beetle,Elarus,Lorenz_2005,Elaphrus ruscarius,Elaphrus,Elaphrus,ruscarius,,Say,1830,109574,,1
beetle,Eurgro,Lorenz_2005,Euryderus grossus,Euryderus,,grossus,,Say,1830,111202,,1
beetle,Haramp,Lorenz_2005,Harpalus amputatus amputatus,Harpalus,Harpalus,amputatus,amputatus,Say,1830,,,1
beetle,Lacpar,Lorenz_2005,Lachnocrepis parallela,Lachnocrepis,,parallela,,Say,1830,,,1
beetle,Pereph,Lorenz_2005,Pericompsus ephippiatus,Pericompsus,Pericompsus,ephippiatus,,Say,1830,,,1
beetle,Pteper2,Lorenz_2005,Pterostichus permundus,Pterostichus,Abacidus,permundus,,Say,1830,,,1
beetle,Acuind,Lorenz_2005,Acupalpus indistinctus,Acupalpus,Tachistodes,indistinctus,,Dejean,1831,111113,,1
beetle,Agoant,Lorenz_2005,Agonum anthracinum,Agonum,Olisares,anthracinum,,Dejean,1831,110252,,1
beetle,Agocup1,Lorenz_2005,Agonum cupreum,Agonum,Olisares,cupreum,,Dejean,1831,110271,,1
beetle,Amahyp,Lorenz_2005,Amara hyperborea,Amara,Curtonotus,hyperborea,,Dejean,1831,110860,,1
beetle,Amains1,Lorenz_2005,Amara insignis,Amara,Bradytus,insignis,,Dejean,1831,110876,,1
beetle,Amapat,Lorenz_2005,Amara patruelis,Amara,Celia,patruelis,,Dejean,1831,110891,,1
beetle,Anamin,Lorenz_2005,Anatrichis minuta,Anatrichis,,minuta,,Dejean,1831,,,1
beetle,Anidis,Lorenz_2005,Anisodactylus discoideus,Anisodactylus,Anadaptus,discoideus,,Dejean,1831,111174,,1
beetle,Aninig1,Lorenz_2005,Anisodactylus nigerrimus,Anisodactylus,Anisodactylus,nigerrimus,,Dejean,1831,111152,,1
beetle,Apeluc,Lorenz_2005,Apenes lucidulus lucidulus,Apenes,Apenes,lucidulus,lucidulus,Dejean,1831,,,1
beetle,Ardmor,Lorenz_2005,Ardistomis morio,Ardistomis,,morio,,Dejean,1831,109663,,1
beetle,Badfer,Lorenz_2005,Badister ferrugineus,Badister,Badister,ferrugineus,,Dejean,1831,111423,,1
beetle,Bemame,Lorenz_2005,Bembidion americanum,Bembidion,Ochthedromus,americanum,,Dejean,1831,109812,,1
beetle,Bemcha,Lorenz_2005,Bembidion chalceum,Bembidion,Pseudoperyphus,chalceum,,Dejean,1831,109808,,1
beetle,Bemind,Lorenz_2005,Bembidion indistinctum,Bembidion,Notaphus,indistinctum,,Dejean,1831,109938,,1
beetle,Bemmex,Lorenz_2005,Bembidion mexicanum,Bembidion,Ocydromus,mexicanum,,Dejean,1831,,,1
beetle,Bempat,Lorenz_2005,Bembidion patruele,Bembidion,Notaphus,patruele,,Dejean,1831,109949,,1
beetle,Bemtra2,Lorenz_2005,Bembidion transversale,Bembidion,Peryphus,transversale,,Dejean,1831,109915,,1
beetle,Bracon1,Lorenz_2005,Brachinus conformis,Brachinus,Neobrachinus,conformis,,Dejean,1831,111830,,1
beetle,Bragen,Lorenz_2005,Brachinus geniculatus,Brachinus,Neobrachinus,geniculatus,,Dejean,1831,111797,,1
beetle,Brajan,Lorenz_2005,Brachinus janthinipennis,Brachinus,Neobrachinus,janthinipennis,,Dejean,1831,111850,,1
beetle,Bralat1,Lorenz_2005,Brachinus lateralis,Brachinus,Neobrachinus,lateralis,,Dejean,1831,111803,,1
beetle,Bramex,Lorenz_2005,Brachinus mexicanus,Brachinus,Neobrachinus,mexicanus,,Dejean,1831,111820,,1
beetle,Braper,Lorenz_2005,Brachinus perplexus,Brachinus,Neobrachinus,perplexus,,Dejean,1831,111840,,1
beetle,Bravir1,Lorenz_2005,Brachinus viridipennis,Brachinus,Neobrachinus,viridipennis,,Dejean,1831,111813,,1
beetle,Bravir2,Lorenz_2005,Brasiella viridicollis,Brasiella,,viridicollis,,Dejean,1831,,,1
beetle,Calful,Lorenz_2005,Calleida fulgida,Calleida,Calleida,fulgida,,Dejean,1831,,,1
beetle,Calspl,Lorenz_2005,Calosoma splendidum,Calosoma,Calosoma,splendidum,,Dejean,1831,109382,,1
beetle,Cargor,Lorenz_2005,Carabus goryi,Carabus,Carabus,goryi,,Dejean,1831,,,1
beetle,Chlamo,Lorenz_2005,Chlaenius amoenus,Chlaenius,Anomoglossus,amoenus,,Dejean,1831,111440,,1
beetle,Chlfus,Lorenz_2005,Chlaenius fuscicornis,Chlaenius,Chlaenius,fuscicornis,,Dejean,1831,,,1
beetle,Cicmar,Lorenz_2005,Cicindela marginipennis,Cicindela,Cicindelidia,marginipennis,,Dejean,1831,697708,,1
beetle,Cicruf2,Lorenz_2005,Cicindela rufiventris heutzi,Cicindela,Cicindelidia,rufiventris,heutzi,Dejean,1831,,,1
beetle,Cliame,Lorenz_2005,Clivina americana,Clivina,Clivina,americana,,Dejean,1831,109620,,1
beetle,Clistr,Lorenz_2005,Clivina striatopunctata,Clivina,Paraclivina,striatopunctata,,Dejean,1831,109622,,1
beetle,Cymcri,Lorenz_2005,Cymindis cribricollis,Cymindis,Cymindis,cribricollis,,Dejean,1831,111548,,1
beetle,Dicfur,Lorenz_2005,Dicaelus furvus,Dicaelus,Paradicaelus,furvus,,Dejean,1831,111410,,1
beetle,Dipimp,Lorenz_2005,Diplocheila impressicollis,Diplocheila,Isorembus,impressicollis,,Dejean,1831,111400,,1
beetle,Dropic,Lorenz_2005,Dromius piceus,Dromius,Dromius,piceus,,Dejean,1831,111687,,1
beetle,Dyshae,Lorenz_2005,Dyschirius haemorrhoidalis,Dyschirius,Paradyschirius,haemorrhoidalis,,Dejean,1831,,,1
beetle,Elafer,Lorenz_2005,Elaphropus ferrugineus,Elaphropus,Tachyura,ferrugineus,,Dejean,1831,109691,,1
beetle,Elagra,Lorenz_2005,Elaphropus granarius,Elaphropus,Tachyura,granarius,,Dejean,1831,109693,,1
beetle,Elapar,Lorenz_2005,Elaphropus parvulus,Elaphropus,Tachyura,parvulus,,Dejean,1831,109702,,1
beetle,Elaxan,Lorenz_2005,Elaphropus xanthopus,Elaphropus,Tachyura,xanthopus,,Dejean,1831,109712,,1
beetle,Elaame,Lorenz_2005,Elaphrus americanus,Elaphrus,Elaphrus,americanus,,Dejean,1831,109571,,1
beetle,Ellbla,Lorenz_2005,Ellipsoptera blanda,Ellipsoptera,,blanda,,Dejean,1831,,,1
beetle,Elllep,Lorenz_2005,Ellipsoptera lepida,Ellipsoptera,,lepida,,Dejean,1831,,,1
beetle,Euppub,Lorenz_2005,Euphorticus pubescens,Euphorticus,,pubescens,,Dejean,1831,110445,,1
beetle,Evoexa,Lorenz_2005,Evolenes exarata,Evolenes,,exarata,,Dejean,1831,111506,,1
beetle,Gallec,Lorenz_2005,Galerita lecontei,Galerita,Progaleritina,lecontei,,Dejean,1831,111747,,1
beetle,Helcla,Lorenz_2005,Helluomorphoides clairvillei,Helluomorphoides,,clairvillei,,Dejean,1831,111761,,1
beetle,Helnig,Lorenz_2005,Helluomorphoides nigripennis,Helluomorphoides,,nigripennis,,Dejean,1831,111756,,1
beetle,Lebcya,Lorenz_2005,Lebia cyanipennis,Lebia,Lebia,cyanipennis,,Dejean,1831,111656,,1
beetle,Lebpum,Lorenz_2005,Lebia pumila,Lebia,Lebia,pumila,,Dejean,1831,111684,,1
beetle,Nompyg,Lorenz_2005,Nomius pygmaeus,Nomius,,pygmaeus,,Dejean,1831,110234,,1
beetle,Omoame,Lorenz_2005,Omophron americanum,Omophron,,americanum,,Dejean,1831,109241,,1
beetle,Oodama,Lorenz_2005,Oodes amaroides,Oodes,,amaroides,,Dejean,1831,111490,,1
beetle,Pernig,Lorenz_2005,Perigona nigriceps,Perigona,Trechicus,nigriceps,,Dejean,1831,110843,,1
beetle,Phivir5,Lorenz_2005,Philophuga viridis viridis,Philophuga,,viridis,viridis,Dejean,1831,,,1
beetle,Pinlim,Lorenz_2005,Pinacodera limbata,Pinacodera,,limbata,,Dejean,1831,111573,,1
beetle,Pselec,Lorenz_2005,Pseudaptinus lecontei,Pseudaptinus,Pseudaptinus,lecontei,,Dejean,1831,111726,,1
beetle,Ptepat,Lorenz_2005,Pterostichus patruelis,Pterostichus,Phonias,patruelis,,Dejean,1831,110537,,1
beetle,Scaven,Lorenz_2005,Scaphinotus ventricosus,Scaphinotus,Brennus,ventricosus,,Dejean,1831,109476,,1
beetle,Sempun,Lorenz_2005,Semiardistomis puncticollis,Semiardistomis,,puncticollis,,Dejean,1831,,,1
beetle,Somuni2,Lorenz_2005,Somotrichus unifasciatus,Somotrichus,,unifasciatus,,Dejean,1831,111589,,1
beetle,Stespr,Lorenz_2005,Stenolophus spretus,Stenolophus,Stenolophus,spretus,,Dejean,1831,111093,,1
beetle,Stehae,Lorenz_2005,Stereocerus haematopus,Stereocerus,,haematopus,,Dejean,1831,,,1
beetle,Syname,Lorenz_2005,Syntomus americanus,Syntomus,,americanus,,Dejean,1831,,,1
beetle,Tacpum,Lorenz_2005,Tachys pumilus,Tachys,Paratachys,pumilus,,Dejean,1831,,,1
beetle,Trecha,Lorenz_2005,Trechus chalybeus,Trechus,Trechus,chalybeus,,Dejean,1831,109313,,1
beetle,Zupame1,Lorenz_2005,Zuphium americanum,Zuphium,,americanum,,Dejean,1831,111741,,1
beetle,Metbuc,Lorenz_2005,Metacolpodes buchannani,Metacolpodes,,buchannani,,Hope,1831,,,1
beetle,Amasci,Lorenz_2005,Amara scitula,Amara,Zezea,scitula,,Zimmermann,1832,110914,,1
beetle,Amaant,Lorenz_2005,Amara anthobia,Amara,Amara,anthobia,,A. Villa and G.B. Villa,1833,110905,,1
beetle,Calcan,Lorenz_2005,Callisthenes cancellatus,Callisthenes,Chrysostigma,cancellatus,,Eschscholtz,1833,,,1
beetle,Cartru,Lorenz_2005,Carabus truncaticollis truncaticollis,Carabus,Diocarabus,truncaticollis,truncaticollis,Eschscholtz,1833,,,1
beetle,Chlhar,Lorenz_2005,Chlaenius harpalinus,Chlaenius,Agostenus,harpalinus,,Eschscholtz,1833,111462,,1
beetle,Chlvar,Lorenz_2005,Chlaenius variabilipes,Chlaenius,Chlaeniellus,variabilipes,,Eschscholtz,1833,111482,,1
beetle,Lordec,Lorenz_2005,Loricera decempunctata,Loricera,,decempunctata,,Eschscholtz,1833,109549,,1
beetle,Notsem1,Lorenz_2005,Notiophilus semiopacus,Notiophilus,,semiopacus,,Eschscholtz,1833,109542,,1
beetle,Notsyl,Lorenz_2005,Notiophilus sylvaticus,Notiophilus,,sylvaticus,,Eschscholtz,1833,,,1
beetle,Psedor,Lorenz_2005,Pseudaptinus dorsalis,Pseudaptinus,Thalpius,dorsalis,,Brulle,1834,,,1
beetle,Copnit,Lorenz_2005,Coptodera nitidula,Coptodera,Coptodera,nitidula,,Buquet,1834,,,1
beetle,Calang,Lorenz_2005,Calosoma angulatum,Calosoma,Carabosoma,angulatum,,Chevrolat,1834,109385,,1
beetle,Cicfer,Lorenz_2005,Cicindela fera,Cicindela,Cicindelidia,fera,,Chevrolat,1834,697688,,1
beetle,Lebbit1,Lorenz_2005,Lebia bitaeniata,Lebia,Lebia,bitaeniata,,Chevrolat,1834,111651,,1
beetle,Stetib1,Lorenz_2005,Stenocrepis tibialis,Stenocrepis,Stenous,tibialis,,Chevrolat,1834,111498,,1
beetle,Ciclim1,Lorenz_2005,Cicindela limbalis,Cicindela,Cicindela,limbalis,,Klug,1834,697703,,1
beetle,Cicoce,Lorenz_2005,Cicindela ocellata,Cicindela,Cicindelidia,ocellata,,Klug,1834,697715,,1
beetle,Cicsed,Lorenz_2005,Cicindela sedecimpunctata sedecimpunctata,Cicindela,Cicindelidia,sedecimpunctata,sedecimpunctata,Klug,1834,,,1
beetle,Agrobl,Lorenz_2005,Agra oblongopunctata,Agra,,oblongopunctata,,Chevrolat,1835,111766,,1
beetle,Apepal1,Lorenz_2005,Apenes pallidipes,Apenes,Apenes,pallidipes,,Chevrolat,1835,,,1
beetle,Chlcur,Lorenz_2005,Chlaenius cursor,Chlaenius,Chlaenius,cursor,,Chevrolat,1835,,,1
beetle,Steduo,Lorenz_2005,Stenocrepis duodecimstriata,Stenocrepis,Stenous,duodecimstriata,,Chevrolat,1835,,,1
beetle,Stemex,Lorenz_2005,Stenocrepis mexicana,Stenocrepis,Stenous,mexicana,,Chevrolat,1835,111497,,1
beetle,Diaarc,Lorenz_2005,Diacheila arctica,Diacheila,,arctica,,Faldermann,1835,,,1
beetle,Diapol,Lorenz_2005,Diacheila polita,Diacheila,,polita,,Faldermann,1835,109554,,1
beetle,Eucboy,Lorenz_2005,Eucheila boyeri,Eucheila,Inna,boyeri,,Solier,1835,,,1
beetle,Bembru,Lorenz_2005,Bembidion bruxellense,Bembidion,Peryphus,bruxellense,,Wesmael,1835,109909,,1
beetle,Notbre,Lorenz_2005,Notiobia brevicollis,Notiobia,Anisotarsus,brevicollis,,Chaudoir,1837,111140,,1
beetle,Treobt,Lorenz_2005,Trechus obtusus obtusus,Trechus,Trechus,obtusus,obtusus,Erichson,1837,,,1
beetle,Agoaff,Lorenz_2005,Agonum affine,Agonum,Olisares,affine,,Kirby,1837,110245,,1
beetle,Agosim,Lorenz_2005,Agonum simile,Agonum,Europhilus,simile,,Kirby,1837,110348,,1
beetle,Agosor,Lorenz_2005,Agonum sordens,Agonum,Europhilus,sordens,,Kirby,1837,110350,,1
beetle,Amadis,Lorenz_2005,Amara discors,Amara,Xenocelia,discors,,Kirby,1837,,,1
beetle,Amalae,Lorenz_2005,Amara laevipennis,Amara,Celia,laevipennis,,Kirby,1837,110894,,1
beetle,Amalat,Lorenz_2005,Amara latior,Amara,Bradytus,latior,,Kirby,1837,110867,,1
beetle,Amapal,Lorenz_2005,Amara pallipes,Amara,Zezea,pallipes,,Kirby,1837,110913,,1
beetle,Bembim,Lorenz_2005,Bembidion bimaculatum,Bembidion,Asioperyphus,bimaculatum,,Kirby,1837,109904,,1
beetle,Bemcon1,Lorenz_2005,Bembidion concolor,Bembidion,Hirmoplataphus,concolor,,Kirby,1837,109878,,1
beetle,Bemint2,Lorenz_2005,Bembidion intermedium,Bembidion,Notaphus,intermedium,,Kirby,1837,109943,,1
beetle,Bemnig1,Lorenz_2005,Bembidion nigripes,Bembidion,Notaphus,nigripes,,Kirby,1837,109948,,1
beetle,Bemnit,Lorenz_2005,Bembidion nitidum,Bembidion,Eurytrachelus,nitidum,,Kirby,1837,109814,,1
beetle,Bemrup,Lorenz_2005,Bembidion rupicola,Bembidion,Peryphus,rupicola,,Kirby,1837,109912,,1
beetle,Bemsco,Lorenz_2005,Bembidion scopulinum,Bembidion,Ocydromus,scopulinum,,Kirby,1837,109916,,1
beetle,Bemsor,Lorenz_2005,Bembidion sordidum,Bembidion,Asioperyphus,sordidum,,Kirby,1837,109905,,1
beetle,Calfri,Lorenz_2005,Calosoma frigidum,Calosoma,Calosoma,frigidum,,Kirby,1837,109381,,1
beetle,Chlcor,Lorenz_2005,Chlaenius cordicollis,Chlaenius,Chlaenius,cordicollis,,Kirby,1837,111446,,1
beetle,Cymuni1,Lorenz_2005,Cymindis unicolor,Cymindis,Cymindis,unicolor,,Kirby,1837,111555,,1
beetle,Elacla,Lorenz_2005,Elaphrus clairvillei,Elaphrus,Neoelaphrus,clairvillei,,Kirby,1837,109563,,1
beetle,Haroch,Lorenz_2005,Harpalus ochropus,Harpalus,Harpalus,ochropus,,Kirby,1837,111275,,1
beetle,Nebgyl1,Larochelle_2003,Nebria gyllenhali castanipes,Nebria,Boreonebria,gyllenhali,castanipes,Kirby,1837,,,1
beetle,Opiric,Lorenz_2005,Opisthius richardsoni,Opisthius,,richardsoni,,Kirby,1837,109531,,1
beetle,Ptebre1,Lorenz_2005,Pterostichus brevicornis brevicornis,Pterostichus,Cryobius,brevicornis,brevicornis,Kirby,1837,,,1
beetle,Ptefem,Lorenz_2005,Pterostichus femoralis,Pterostichus,Phonias,femoralis,,Kirby,1837,110535,,1
beetle,Serbem,Lorenz_2005,Sericoda bembidioides,Sericoda,,bembidioides,,Kirby,1837,110241,,1
beetle,Cicsom,Lorenz_2005,Cicindela sommeri,Cicindela,Cicindelidia,sommeri,,Mannerheim,1837,,,1
beetle,Amalun,Lorenz_2005,Amara lunicollis,Amara,Amara,lunicollis,,Schiodte,1837,110897,,1
beetle,Chlaug,Lorenz_2005,Chlaenius augustus,Chlaenius,Chlaenius,augustus,,Newman,1838,,,1
beetle,Cycspo,Lorenz_2005,Cyclotrachelus spoliatus,Cyclotrachelus,Cyclotrachelus,spoliatus,,Newman,1838,,,1
beetle,Pteatr,Lorenz_2005,Pterostichus atratus,Pterostichus,Abacidus,atratus,,Newman,1838,,,1
beetle,Ptecor1,Lorenz_2005,Pterostichus coracinus,Pterostichus,Morphnosoma,coracinus,,Newman,1838,110520,,1
beetle,Ptelac2,Lorenz_2005,Pterostichus lachrymosus,Pterostichus,Morphnosoma,lachrymosus,,Newman,1838,110522,,1
beetle,Pterel,Lorenz_2005,Pterostichus relictus,Pterostichus,Morphnosoma,relictus,,Newman,1838,110523,,1
beetle,Pteros,Lorenz_2005,Pterostichus rostratus,Pterostichus,Cylindrocharis,rostratus,,Newman,1838,110454,,1
beetle,Agoanc,Lorenz_2005,Agonum anchomenoides,Agonum,Europhilus,anchomenoides,,Randall,1838,110250,,1
beetle,Chlnig,Lorenz_2005,Chlaenius niger,Chlaenius,Agostenus,niger,,Randall,1838,111463,,1
beetle,Chlpur3,Lorenz_2005,Chlaenius purpuricollis purpuricollis,Chlaenius,Agostenus,purpuricollis,purpuricollis,Randall,1838,,,1
beetle,Diprug,Lorenz_2005,Diplous rugicollis,Diplous,Platidius,rugicollis,,Randall,1838,110221,,1
beetle,Ptepun1,Lorenz_2005,Pterostichus punctatissimus,Pterostichus,Lenapterus,punctatissimus,,Randall,1838,110567,,1
beetle,Omuaud,Lorenz_2005,Omus audouini audouini,Omus,,audouini,audouini,Reiche,1838,,,1
beetle,Omudej,Lorenz_2005,Omus dejeanii,Omus,,dejeanii,,Reiche,1838,697759,,1
beetle,Calsal,Lorenz_2005,Calybe sallei,Calybe,Ega,sallei,,Chevrolat,1839,,,1
beetle,Ambpic,Lorenz_2005,Amblycheila picolominii,Amblycheila,,picolominii,,Reiche,1839,697665,,1
beetle,Cyctub,Lorenz_2005,Cychrus tuberculatus,Cychrus,,tuberculatus,,T.W. Harris,1839,109427,,1
beetle,Scaang1,Lorenz_2005,Scaphinotus angulatus,Scaphinotus,Neocychrus,angulatus,,T.W. Harris,1839,109478,,1
beetle,Scacri,Lorenz_2005,Scaphinotus cristatus,Scaphinotus,Brennus,cristatus,,T.W. Harris,1839,109463,,1
beetle,Ellgra,Lorenz_2005,Ellipsoptera gratiosa,Ellipsoptera,,gratiosa,,Guerin-Meneville,1840,,,1
beetle,Habdor3,Lorenz_2005,Habroscelimorpha dorsalis saulcyi,Habroscelimorpha,,dorsalis,saulcyi,Guerin-Meneville,1840,,,1
