taxon_id,spp_id,source_id,scientific_name,genus,subgenus,species,subspecies,authority_name,authority_year,itis_number,common_name
check,hyp_var,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Hypopachus variolosus,Hypopachus,,variolosus,,Cope,1866,,Sheep Frog
herps,hyp_chl,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Hypsiglena chlorophaea,Hypsiglena,,chlorophaea,,Cope,1860,,Desert Nightsnake
herps,hyp_chl4,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Hypsiglena chlorophaea chlorophaea,Hypsiglena,,chlorophaea,chlorophaea,Cope,1860,,Sonoran Nightsnake
herps,hyp_chl2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Hypsiglena chlorophaea deserticola,Hypsiglena,,chlorophaea,deserticola,Tanner,1944,,Northern Desert Nightsnake
herps,hyp_chl3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Hypsiglena chlorophaea loreala,Hypsiglena,,chlorophaea,loreala,Tanner,1944,,Mesa Verde Nightsnake
herps,hyp_jan,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Hypsiglena jani,Hypsiglena,,jani,,Duges,1866,,Chihuahuan Nightsnake
herps,hyp_jan2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Hypsiglena jani texana,Hypsiglena,,jani,texana,Stejneger,1893,,Texas Nightsnake
herps,hyp_och,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Hypsiglena ochrorhyncha,Hypsiglena,,ochrorhyncha,,Cope,1860,,Coast Nightsnake
herps,hyp_och3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Hypsiglena ochrorhyncha klauberi,Hypsiglena,,ochrorhyncha,klauberi,Tanner,1944,,San Diego Nightsnake
herps,hyp_och2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Hypsiglena ochrorhyncha nuchalata,Hypsiglena,,ochrorhyncha,nuchalata,Tanner,1943,,California Nightsnake
herps,igu_igu,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Iguana iguana,Iguana,,iguana,,Linnaeus,1758,,Green Iguana
check,inc_alv,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Incilius alvarius,Incilius,,alvarius,,,,,Sonoran Desert Toad
check,oll_neb,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Incilius nebulifer,Incilius,,nebulifer,,Girard,1854,,Gulf Coast Toad
herps,kin_ari,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Kinosternon arizonense,Kinosternon,,arizonense,,Gilmore,1922,,Arizona Mud Turtle
herps,kin_bau,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Kinosternon baurii,Kinosternon,,baurii,,Garman,1891,,Striped Mud Turtle
herps,kin_fla,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Kinosternon flavescens,Kinosternon,,flavescens,,Agassiz,1857,,Yellow Mud Turtle
herps,kin_hir,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Kinosternon hirtipes,Kinosternon,,hirtipes,,Wagler,1830,,Rough-footed Mud Turtle
herps,kin_hir2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Kinosternon hirtipes murrayi,Kinosternon,,hirtipes,murrayi,Glass and Hartweg,1951,,Mexican Plateau Mud Turtle
herps,kin_son,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Kinosternon sonoriense,Kinosternon,,sonoriense,,LeConte,1854,,Sonora Mud Turtle
herps,kin_son2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Kinosternon sonoriense longifemorale,Kinosternon,,sonoriense,longifemorale,Iverson,1981,,Sonoyta Mud Turtle
herps,kin_son3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Kinosternon sonoriense sonoriense,Kinosternon,,sonoriense,sonoriense,LeConte,1854,,Sonora Mud Turtle
herps,kin_sub,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Kinosternon subrubrum,Kinosternon,,subrubrum,,Lacepide,1788,,Eastern Mud Turtle
herps,kin_sub2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Kinosternon subrubrum hippocrepis,Kinosternon,,subrubrum,hippocrepis,Gray,1855,,Mississippi Mud Turtle
herps,kin_sub3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Kinosternon subrubrum steindachneri,Kinosternon,,subrubrum,steindachneri,Siebenrock,1906,,Florida Mud Turtle
herps,kin_sub4,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Kinosternon subrubrum subrubrum,Kinosternon,,subrubrum,subrubrum,Lacepide,1788,,Eastern Mud Turtle
herps,lac_bil,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lacerta bilineata,Lacerta,,bilineata,,Daudin,1802,,Western Green Lacerta
herps,lam_alt,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis alterna,Lampropeltis,,alterna,,Brown,1901,,Gray-banded Kingsnake
herps,lam_cal,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis calligaster,Lampropeltis,,calligaster,,Harlan,1827,,Yellow-bellied Kingsnake
herps,lam_cal2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis calligaster calligaster,Lampropeltis,,calligaster,calligaster,Harlan,1827,,Prairie Kingsnake
herps,lam_cal3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis calligaster occipitolineata,Lampropeltis,,calligaster,occipitolineata,Price,1987,,South Florida Mole Kingsnake
herps,lam_cal4,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis calligaster rhombomaculata,Lampropeltis,,calligaster,rhombomaculata,Holbrook,1840,,Mole Kingsnake
herps,lam_ext,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis extenuata,Lampropeltis,,extenuata,,Brown,1890,,Short-tailed Snake
herps,lam_get,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis getula,Lampropeltis,,getula,,Linnaeus,1766,,Common Kingsnake
herps,lam_get2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis getula californiae,Lampropeltis,,getula,californiae,Blainville,1835,,California Kingsnake
herps,lam_get3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis getula floridana,Lampropeltis,,getula,floridana,Blanchard,1919,,Florida Kingsnake
herps,lam_get4,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis getula getula,Lampropeltis,,getula,getula,Linnaeus,1766,,Eastern Kingsnake
herps,lam_get5,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis getula holbrooki,Lampropeltis,,getula,holbrooki,Stejneger,1903,,Speckled Kingsnake
herps,lam_get6,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis getula meansi,Lampropeltis,,getula,meansi,Krysko and Judd,2006,,Apalachicola Kingsnake
herps,lam_get7,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis getula nigra,Lampropeltis,,getula,nigra,Yarrow,1882,,Eastern Black Kingsnake
herps,lam_get8,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis getula nigrita,Lampropeltis,,getula,nigrita,Zweifel and Norris,1955,,Western Black Kingsnake
herps,lam_get9,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis getula splendida,Lampropeltis,,getula,splendida,Baird and Girard,1853,,Desert Kingsnake
herps,lam_pyr,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis pyromelana,Lampropeltis,,pyromelana,,Cope,1867,,Sonoran Mountain Kingsnake
herps,lam_pyr2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis pyromelana infralabialis,Lampropeltis,,pyromelana,infralabialis,Tanner,1953,,Utah Mountain Kingsnake
herps,lam_pyr3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis pyromelana pyromelana,Lampropeltis,,pyromelana,pyromelana,Cope,1867,,Arizona Mountain Kingsnake
herps,lam_tri,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis triangulum,Lampropeltis,,triangulum,,Lacepide,1789,,Milksnake
herps,lam_tri2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis triangulum amaura,Lampropeltis,,triangulum,amaura,Cope,1860,,Louisiana Milksnake
herps,lam_tri3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis triangulum annulata,Lampropeltis,,triangulum,annulata,Kennicott,1860,,Mexican Milksnake
herps,lam_tri4,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis triangulum celaenops,Lampropeltis,,triangulum,celaenops,Stejneger,1903,,New Mexico Milksnake
herps,lam_tri5,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis triangulum elapsoides,Lampropeltis,,triangulum,elapsoides,Holbrook,1838,,Scarlet Kingsnake
herps,lam_tri6,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis triangulum gentilis,Lampropeltis,,triangulum,gentilis,Baird and Girard,1853,,Central Plains Milksnake
herps,lam_tri7,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis triangulum multistriata,Lampropeltis,,triangulum,multistriata,Kennicott,1860,,Pale Milksnake
herps,lam_tri8,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis triangulum syspila,Lampropeltis,,triangulum,syspila,Cope,1888,,Red Milksnake
herps,lam_tri9,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis triangulum taylori,Lampropeltis,,triangulum,taylori,Tanner and Loomis,1957,,Utah Milksnake
herps,lam_tri10,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis triangulum triangulum,Lampropeltis,,triangulum,triangulum,Lacepide,1789,,Eastern Milksnake
herps,lam_zon,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis zonata,Lampropeltis,,zonata,,Lockington ex Blainville,1876,,California Mountain Kingsnake
herps,lam_del,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropholis delicata,Lampropholis,,delicata,,De Vis,1888,,Plague Skink
herps,lei_car,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leiocephalus carinatus,Leiocephalus,,carinatus,,Gray,1827,,Northern Curly-tailed Lizard
herps,lei_sch,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leiocephalus schreibersii,Leiocephalus,,schreibersii,,Gravenhorst,1837,,Red-sided Curly-tailed Lizard
herps,lei_bel,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leiolepis belliana,Leiolepis,,belliana,,Gray,1827,,Butterfly Lizard
herps,lep_kem,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lepidochelys kempii,Lepidochelys,,kempii,,Garman,1880,,Kemp's Ridley Sea Turtle
herps,lep_oli,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lepidochelys olivacea,Lepidochelys,,olivacea,,Eschscholtz,1829,,Olive Ridley Sea Turtle
herps,lep_lug,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lepidodactylus lugubris,Lepidodactylus,,lugubris,,Dumeril and Bibron,1836,,Mourning Gecko unisexual)
check,lep_fra,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leptodactylus fragilis,Leptodactylus,,fragilis,,Brocchi,1877,,Mexican White-lipped Frog
herps,lep_sep,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leptodeira septentrionalis,Leptodeira,,septentrionalis,,Kennicott,1859,,Cat-eyed Snake
herps,lep_dul,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leptotyphlops dissectus,Leptotyphlops,,dissectus,,Cope,1896,,New Mexico Threadsnake
herps,lep_dul2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leptotyphlops dulcis,Leptotyphlops,,dulcis,,Baird and Girard,1853,,Texas Threadsnake
herps,lep_dul3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leptotyphlops dulcis dulcis,Leptotyphlops,,dulcis,dulcis,Baird and Girard,1853,,Plains Threadsnake
herps,lep_hum,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leptotyphlops dulcis rubellum,Leptotyphlops,,dulcis,rubellum,Garman,1884,,South Texas Threadsnake
herps,lep_hum2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leptotyphlops humilis,Leptotyphlops,,humilis,,Baird and Girard,1853,,Western Threadsnake
herps,lep_hum3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leptotyphlops humilis cahuilae,Leptotyphlops,,humilis,cahuilae,Klauber,1931,,Desert Threadsnake
herps,lep_hum4,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leptotyphlops humilis humilis,Leptotyphlops,,humilis,humilis,Baird and Girard,1853,,Southwestern Threadsnake
herps,lep_hum5,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leptotyphlops humilis segregus,Leptotyphlops,,humilis,segregus,Klauber,1939,,Trans-Pecos Threadsnake
herps,lep_hum6,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leptotyphlops humilis utahensis,Leptotyphlops,,humilis,utahensis,Tanner,1938,,Utah Threadsnake
herps,lic_tri,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lichanura trivirgata,Lichanura,,trivirgata,,Cope,1861,,Rosy Boa
herps,lic_tri2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lichanura trivirgata gracia,Lichanura,,trivirgata,gracia,Klauber,1931,,Desert Rosy Boa
herps,lic_tri3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lichanura trivirgata roseofusca,Lichanura,,trivirgata,roseofusca,Cope,1868,,Coastal Rosy Boa
herps,lic_tri4,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lichanura trivirgata trivirgata,Lichanura,,trivirgata,trivirgata,Cope,1861,,Mexican Rosy Boa
herps,lip_noc,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lipinia noctua,Lipinia,,noctua,,Lesson,1830,,Moth Skink
check,lit_are,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates areolatus,Lithobates,,areolatus,,Baird and Girard,1852,,Crawfish Frog
check,lit_are2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates areolatus areolatus,Lithobates,,areolatus,areolatus,Baird and Girard,1852,,Southern Crawfish Frog
check,lit_are3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates areolatus circulosus,Lithobates,,areolatus,circulosus,Rice and Davis,1878,,Northern Crawfish Frog
check,lit_ber,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates berlandieri,Lithobates,,berlandieri,,Baird,1854,,Rio Grande Leopard Frog
check,lit_bla,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates blairi,Lithobates,,blairi,,Mecham; Littlejohn; Oldham; Brown and Brown,1973,,Plains
check,lit_cap,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates capito,Lithobates,,capito,,Le Conte,1855,,Gopher Frog
check,lit_cat,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates catesbeianus,Lithobates,,catesbeianus,,Shaw,1802,,American Bullfrog
check,lit_chi,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates chiricahuensis,Lithobates,,chiricahuensis,,Platz and Mecham,1979,,Chiricahua Leopard Frog
check,lit_cla,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates clamitans,Lithobates,,clamitans,,Latreille,1801,,Green Frog
check,lit_fis,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates fisheri,Lithobates,,fisheri,,Stejneger,1893,,Vegas Valley Leopard Frog extinct)
check,lit_gry,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates grylio,Lithobates,,grylio,,Stejneger,1901,,Pig Frog
check,lit_hec,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates heckscheri,Lithobates,,heckscheri,,Wright,1924,,River Frog
check,lit_oka,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates okaloosae,Lithobates,,okaloosae,,Moler,1985,,Florida Bog Frog
check,lit_onc,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates onca,Lithobates,,onca,,Cope,1875,,Relict Leopard Frog
check,lit_pal,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates palustris,Lithobates,,palustris,,LeConte,1825,,Pickerel Frog
check,lit_pip,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates pipiens,Lithobates,,pipiens,,Schreber,1782,,Northern leopard frog
check,lit_sep,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates septentrionalis,Lithobates,,septentrionalis,,Baird,1854,,Mink Frog
check,lit_sev,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates sevosus,Lithobates,,sevosus,,Goin and Netting,1940,,Dusky Gopher Frog
check,lit_sph,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates sphenocephalus,Lithobates,,sphenocephalus,,Cope,1886,,Southern Leopard Frog
check,lit_sph2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates sphenocephalus sphenocephalus,Lithobates,,sphenocephalus,sphenocephalus,Cope,1886,,Florida Leopard Frog
check,lit_sph3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates sphenocephalus utricularius,Lithobates,,sphenocephalus,utricularius,Harlan,1825,,Southern Leopard Frog
check,lit_syl,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates sylvaticus,Lithobates,,sylvaticus,,LeConte,1825,,Wood Frog
check,lit_tar,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates tarahumarae,Lithobates,,tarahumarae,,Boulenger,1917,,Tarahumara Frog
check,lit_vir,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates virgatipes,Lithobates,,virgatipes,,Cope,1891,,Carpenter Frog
check,lit_yav,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates yavapaiensis,Lithobates,,yavapaiensis,,Platz and Frost,1984,,Lowland Leopard Frog
herps,mab_mul,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Mabuya multifasciata,Mabuya,,multifasciata,,Kuhl,1820,,Brown Mabuya
herps,mac_tem,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Macrochelys temminckii,Macrochelys,,temminckii,,Troost in Harlan,1835,,Alligator Snapping Turtle
herps,mal_ter,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Malaclemys terrapin,Malaclemys,,terrapin,,Schoepff,1793,,Diamond-backed Terrapin
herps,mal_ter3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Malaclemys terrapin littoralis,Malaclemys,,terrapin,littoralis,Hay,1904,,Texas Diamond-backed Terrapin
herps,mal_ter4,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Malaclemys terrapin macrospilota,Malaclemys,,terrapin,macrospilota,Hay,1904,,Ornate Diamond-backed Terrapin
herps,mal_ter6,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Malaclemys terrapin rhizophorarum,Malaclemys,,terrapin,rhizophorarum,Fowler,1906,,Mangrove Diamond-backed
herps,mal_ter7,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Malaclemys terrapin tequesta,Malaclemys,,terrapin,tequesta,Schwartz,1955,,Eastern Florida Diamond-backed
herps,mal_ter8,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Malaclemys terrapin terrapin,Malaclemys,,terrapin,terrapin,Schoepff,1793,,Northern Diamond-backed Terrapin
herps,mic_eur,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Micruroides euryxanthus,Micruroides,,euryxanthus,,Kennicott,1860,,Sonoran Coralsnake
herps,mic_eur2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Micruroides euryxanthus euryxanthus,Micruroides,,euryxanthus,euryxanthus,Kennicott,1860,,Arizona Coralsnake
herps,mic_ful,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Micrurus fulvius,Micrurus,,fulvius,,Linnaeus,1766,,Harlequin Coralsnake
herps,mic_ten,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Micrurus tener,Micrurus,,tener,,Baird and Girard,1853,,Texas Coralsnake
herps,mic_ten2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Micrurus tener tener,Micrurus,,tener,tener,Baird and Girard,1853,,Texas Coralsnake
check,nec_ala,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Necturus alabamensis,Necturus,,alabamensis,,Viosca,1937,,Black Warrior River Waterdog
check,nec_bey,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Necturus beyeri,Necturus,,beyeri,,Viosca,1937,,Gulf Coast Waterdog
check,nec_lew,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Necturus lewisi,Necturus,,lewisi,,Brimley,1924,,Neuse River Waterdog
check,nec_mac,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Necturus maculosus,Necturus,,maculosus,,Rafinesque,1818,,Mudpuppy
check,nec_mac3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Necturus maculosus louisianensis,Necturus,,maculosus,louisianensis,Viosca,1938,,Red River Mudpuppy
check,nec_mac2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Necturus maculosus maculosus,Necturus,,maculosus,maculosus,Rafinesque,1818,,Common Mudpuppy
