spp_id,genus,sp,subsp,state,federal status,state status,notes/additional state status,source
PSGR,Psychotria,grandiflora,,Hawaii,Endangered,,,
PSHO,Psychotria,hobdyi,,Hawaii,Endangered,,,
PLHA2,Plantago,hawaiensis,,Hawaii,Endangered,,,
PLPR,Plantago,princeps,,Hawaii,Endangered,,,
ALLY3,Alsinidendron,lychnoides,,Hawaii,Endangered,,,
ISPY,Isodendrion,pyrifolium,,Hawaii,Endangered,,,
NOHU,Nototrichium,humile,,Hawaii,Endangered,,,
PANI,Panicum,niihauense,,Hawaii,Endangered,,,
SCST3,Schiedea,stellarioides,,Hawaii,Endangered,,,
LYDA,Lysimachia,daphnoides,,Hawaii,Endangered,,,
ACEX,Acaena,exigua,,Hawaii,Endangered,,,
PRAF,Pritchardia,affinis,,Hawaii,Endangered,,,
PRKA,Pritchardia,kaalae,,Hawaii,Endangered,,,
PRMU3,Pritchardia,munroi,,Hawaii,Endangered,,,
PRRE,Pritchardia,remota,,Hawaii,Endangered,,,
PRSC,Pritchardia,schattaueri,,Hawaii,Endangered,,,
PRVI2,Pritchardia,viscosa,,Hawaii,Endangered,,,
PRHA2,Pritchardia,hardyi,,Hawaii,Endangered,,,
ERFO,Eragrostis,fosbergii,,Hawaii,Endangered,,,
ALMA,Alectryon,macrococcus,,Hawaii,Endangered,,,
PESA6,Peucedanum,sandwicense,,Hawaii,Threatened,,,
HIBR,Hibiscus,brackenridgei,,Hawaii,Endangered,,,
SCAP,Schiedea,apokremnos,,Hawaii,Endangered,,,
SCKE,Schiedea,kealiae,,Hawaii,Endangered,,,
CYCY3,Cyrtandra,cyaneoides,,Hawaii,Endangered,,,
FLNE,Flueggea,neowawraea,,Hawaii,Endangered,,,
DUKE,Dubautia,kenwoodii,,Hawaii,Endangered,,,
DUHE,Dubautia,herbstobatae,,Hawaii,Endangered,,,
DULA3,Dubautia,latifolia,,Hawaii,Endangered,,,
DUPA5,Dubautia,pauciflorula,,Hawaii,Endangered,,,
DUWA,Dubautia,waialealae,,Hawaii,Endangered,,,
GAMA6,Gardenia,mannii,,Hawaii,Endangered,,,
SCCO7,Scaevola,coriacea,,Hawaii,Endangered,,,
LIFA2,Lipochaeta,fauriei,,Hawaii,Endangered,,,
LIKA,Lipochaeta,kamolensis,,Hawaii,Endangered,,,
LIMI8,Lipochaeta,micrantha,,Hawaii,Endangered,,,
LITE7,Lipochaeta,tenuifolia,,Hawaii,Endangered,,,
LIWA2,Lipochaeta,waimeaensis,,Hawaii,Endangered,,,
EUKO,Eugenia,koolauensis,,Hawaii,Endangered,,,
ABER,Abutilon,eremitopetalum,,Hawaii,Endangered,,,
ABSA2,Abutilon,sandwicense,,Hawaii,Endangered,,,
ACMU2,Achyranthes,mutica,,Hawaii,Endangered,,,
ALOB4,Alsinidendron,obovatum,,Hawaii,Endangered,,,
ALTR5,Alsinidendron,trinerve,,Hawaii,Endangered,,,
ALVI6,Alsinidendron,viscosum,,Hawaii,Endangered,,,
AMBR5,Amaranthus,brownii,,Hawaii,Endangered,,,
BOME2,Bonamia,menziesii,,Hawaii,Endangered,,,
CHHA2,Chamaesyce,halemanui,,Hawaii,Endangered,,,
CYCR9,Cyanea,crispa,,Hawaii,Endangered,,,
DERH2,Delissea,rhytidosperma,,Hawaii,Endangered,,,
DEUN2,Delissea,undulata,,Hawaii,Endangered,,,
DIFA,Diellia,falcata,,Hawaii,Endangered,,,
DIMA3,Diellia,mannii,,Hawaii,Endangered,,,
DIPA25,Diellia,pallida,,Hawaii,Endangered,,,
DIUN3,Diellia,unisora,,Hawaii,Endangered,,,
DIMO4,Diplazium,molokaiense,,Hawaii,Endangered,,,
DOAN2,Doryopteris,angelica,,Hawaii,Endangered,,,
GALA7,Gahnia,lanaiensis,,Hawaii,Endangered,,,
GOHI2,Gouania,hillebrandii,,Hawaii,Endangered,,,
GOME,Gouania,meyenii,,Hawaii,Endangered,,,
GOVI,Gouania,vitifolia,,Hawaii,Endangered,,,
HEDE3,Hedyotis,degeneri,,Hawaii,Endangered,,,
HEPA14,Hedyotis,parvula,,Hawaii,Endangered,,,
HEAR9,Hesperomannia,arborescens,,Hawaii,Endangered,,,
HEAR10,Hesperomannia,arbuscula,,Hawaii,Endangered,,,
HELY,Hesperomannia,lydgatei,,Hawaii,Endangered,,,
KEER,Keysseria,erici,,Hawaii,Endangered,,,
KEHE,Keysseria,helenae,,Hawaii,Endangered,,,
LIVE5,Lipochaeta,venosa,,Hawaii,Endangered,,,
LOGA,Lobelia,gaudichaudii,,Hawaii,Endangered,,,
LOMO3,Lobelia,monostachya,,Hawaii,Endangered,,,
LONI,Lobelia,niihauensis,,Hawaii,Endangered,,,
LOOA,Lobelia,oahuensis,,Hawaii,Endangered,,,
LYFI2,Lysimachia,filifolia,,Hawaii,Endangered,,,
LYIN3,Lysimachia,iniki,,Hawaii,Endangered,,,
LYLY,Lysimachia,lydgatei,,Hawaii,Endangered,,,
LYMA5,Lysimachia,maxima,,Hawaii,Endangered,,,
LYPE3,Lysimachia,pendens,,Hawaii,Endangered,,,
LYSC2,Lysimachia,scopulensis,,Hawaii,Endangered,,,
LYVE6,Lysimachia,venosa,,Hawaii,Endangered,,,
MURA3,Munroidendron,racemosum,,Hawaii,Endangered,,,
NEAN,Neraudia,angulata,,Hawaii,Endangered,,,
NEOV,Neraudia,ovata,,Hawaii,Endangered,,,
NESE2,Neraudia,sericea,,Hawaii,Endangered,,,
PHHI5,Phyllostegia,hirsuta,,Hawaii,Endangered,,,
PHHI6,Phyllostegia,hispida,,Hawaii,Endangered,,,
PHKA6,Phyllostegia,kaalaensis,,Hawaii,Endangered,,,
PHKN,Phyllostegia,knudsenii,,Hawaii,Endangered,,,
PHMA12,Phyllostegia,mannii,,Hawaii,Endangered,,,
PHMO7,Phyllostegia,mollis,,Hawaii,Endangered,,,
PHPA14,Phyllostegia,parviflora,,Hawaii,Endangered,,,
PHRE7,Phyllostegia,renovans,,Hawaii,Endangered,,,
PHVE8,Phyllostegia,velutina,,Hawaii,Endangered,,,
PHWA,Phyllostegia,waimeae,,Hawaii,Endangered,,,
PHWA3,Phyllostegia,warshaueri,,Hawaii,Endangered,,,
PHWA2,Phyllostegia,wawrana,,Hawaii,Endangered,,,
PLHO4,Platanthera,holochila,,Hawaii,Endangered,,,
POSI,Poa,siphonoglossa,,Hawaii,Endangered,,,
REKA,Remya,kauaiensis,,Hawaii,Endangered,,,
REMO,Remya,montgomeryi,,Hawaii,Endangered,,,
SAMA9,Sanicula,mariversa,,Hawaii,Endangered,,,
SAPU8,Sanicula,purpurea,,Hawaii,Endangered,,,
SCAT7,Schiedea,attenuata,,Hawaii,Endangered,,,
SCHA4,Schiedea,haleakalensis,,Hawaii,Endangered,,,
SCHE2,Schiedea,helleri,,Hawaii,Endangered,,,
SCHO,Schiedea,hookeri,,Hawaii,Endangered,,,
SCKA,Schiedea,kaalae,,Hawaii,Endangered,,,
SCKA4,Schiedea,kauaiensis,,Hawaii,Endangered,,,
SCLY2,Schiedea,lydgatei,,Hawaii,Endangered,,,
SCME2,Schiedea,membranacea,,Hawaii,Endangered,,,
SCNU3,Schiedea,nuttallii,,Hawaii,Endangered,,,
SCSA4,Schiedea,sarmentosa,,Hawaii,Endangered,,,
SCVE3,Schiedea,verticillata,,Hawaii,Endangered,,,
SIAL4,Silene,alexandri,,Hawaii,Endangered,,,
SIHA5,Silene,hawaiiensis,,Hawaii,Threatened,,,
SILA7,Silene,lanceolata,,Hawaii,Endangered,,,
SIPE5,Silene,perlmanii,,Hawaii,Endangered,,,
SPHA2,Spermolepis,hawaiiensis,,Hawaii,Endangered,,,
STBI3,Stenogyne,bifida,,Hawaii,Endangered,,,
STCA12,Stenogyne,campanulata,,Hawaii,Endangered,,,
STKA3,Stenogyne,kanehoana,,Hawaii,Endangered,,,
STKE,Stenogyne,kealiae,,Hawaii,Endangered,,,
TEAR3,Tetramolopium,arenarium,,Hawaii,Endangered,,,
TEFI2,Tetramolopium,filiforme,,Hawaii,Endangered,,,
TERE3,Tetramolopium,remyi,,Hawaii,Endangered,,,
TERO,Tetramolopium,rockii,,Hawaii,Threatened,,,
TEFL5,Tetraplasandra,flynnii,,Hawaii,Endangered,,,
TRSI5,Trematolobelia,singularis,,Hawaii,Endangered,,,
VIHE2,Viola,helenae,,Hawaii,Endangered,,,
VILA17,Viola,lanaiensis,,Hawaii,Endangered,,,
VIOA,Viola,oahuensis,,Hawaii,Endangered,,,
GEKA,Geranium,kauaiense,,Hawaii,Endangered,,,
GEMU,Geranium,multiflorum,,Hawaii,Endangered,,,
DESU,Delissea,subcordata,,Hawaii,Endangered,,,
SETO3,Sesbania,tomentosa,,Hawaii,Endangered,,,
CLDR2,Clermontia,drepanomorpha,,Hawaii,Endangered,,,
CLLI3,Clermontia,lindseyana,,Hawaii,Endangered,,,
CLPE2,Clermontia,peleana,,Hawaii,Endangered,,,
CLPY2,Clermontia,pyrularia,,Hawaii,Endangered,,,
CLSA5,Clermontia,samuelii,,Hawaii,Endangered,,,
TEGY,Tetraplasandra,gymnocarpa,,Hawaii,Endangered,,,
BRIN4,Brighamia,insignis,,Hawaii,Endangered,,,
URKA,Urera,kaalae,,Hawaii,Endangered,,,
ASWA4,Astelia,waialealae,,Hawaii,Endangered,,,
TECA7,Tetramolopium,capillare,,Hawaii,Endangered,,,
CHDE3,Charpentiera,densiflora,,Hawaii,Endangered,,,
CTSQ,Ctenitis,squamigera,,Hawaii,Endangered,,,
HEMA8,Hedyotis,mannii,,Hawaii,Endangered,,,
PLRO2,Platydesma,rostrata,,Hawaii,Endangered,,,
POSC9,Portulaca,sclerocarpa,,Hawaii,Endangered,,,
SOIN,Solanum,incompletum,,Hawaii,Endangered,,,
BRRO,Brighamia,rockii,,Hawaii,Endangered,,,
CYTR2,Cyperus,trachysanthos,,Hawaii,Endangered,,,
REMA2,Remya,mauiensis,,Hawaii,Endangered,,,
SCAD,Schiedea,adamantis,,Hawaii,Endangered,,,
ARKA2,Argyroxiphium,kauense,,Hawaii,Endangered,,,
VIME,Vicia,menziesii,,Hawaii,Endangered,,,
HUMA,Huperzia,mannii,,Hawaii,Endangered,,,
can_lup,Canis,lupus,,Idaho,Endangered,,U.S.A.: All of AL AR CA CO CT DE FL GA KS KY LA MA MD ME MO MS NC NE NH NJ NV NY OK PA RI SC TN VA VT WV those portions of AZ NM and TX not included in an experimental population; and portions of IA IN IL ND OH OR SD UT and WA. Mexico,
eskcur,Numenius,borealis,,Idaho,Endangered,,,
lyn_can,Lynx,canadensis,,Idaho,Threatened,,Contiguous U.S. DPS,
bra_ida,Brachylagus,idahoensis,,Idaho,Endangered,,Columbia Basin DPS,
SISP2,Silene,spaldingii,,Idaho,Threatened,,,
MIMA2,Mirabilis,macfarlanei,,Idaho,Threatened,,,
HOAQ,Howellia,aquatilis,,Idaho,Threatened,,,
SPDI6,Spiranthes,diluvialis,,Idaho,Threatened,,,
LEPA17,Lepidium,papilliferum,,Idaho,Threatened,,,
can_lup,Canis,lupus,,Illinois,Endangered,,U.S.A.: All of AL AR CA CO CT DE FL GA KS KY LA MA MD ME MO MS NC NE NH NJ NV NY OK PA RI SC TN VA VT WV those portions of AZ NM and TX not included in an experimental population; and portions of IA IN IL ND OH OR SD UT and WA. Mexico,
myo_gri,Myotis,grisescens,,Illinois,Endangered,,,
myo_sod,Myotis,sodalis,,Illinois,Endangered,,,
eskcur,Numenius,borealis,,Illinois,Endangered,,,
pipplo,Charadrius,melodus,,Illinois,Endangered,,Great Lakes watershed,
pum_con,Puma,concolor,,Illinois,Endangered,,,
ivbwoo,Campephilus,principalis,,Illinois,Endangered,,entire,
BODE2,Boltonia,decurrens,,Illinois,Threatened,,,
LELE5,Lespedeza,leptostachya,,Illinois,Threatened,,,
TRST4,Trifolium,stoloniferum,,Illinois,Endangered,,,
ASME,Asclepias,meadii,,Illinois,Threatened,,,
PLLE2,Platanthera,leucophaea,,Illinois,Threatened,,,
ISME2,Isotria,medeoloides,,Illinois,Threatened,,,
APPR,Apios,priceana,,Illinois,Threatened,,,
DAFO2,Dalea,foliosa,,Illinois,Endangered,,,
CIPI,Cirsium,pitcheri,,Illinois,Threatened,,,
can_lup,Canis,lupus,,Indiana,Endangered,,U.S.A.: All of AL AR CA CO CT DE FL GA KS KY LA MA MD ME MO MS NC NE NH NJ NV NY OK PA RI SC TN VA VT WV those portions of AZ NM and TX not included in an experimental population; and portions of IA IN IL ND OH OR SD UT and WA. Mexico,
myo_gri,Myotis,grisescens,,Indiana,Endangered,,,
myo_sod,Myotis,sodalis,,Indiana,Endangered,,,
eskcur,Numenius,borealis,,Indiana,Endangered,,,
pipplo,Charadrius,melodus,,Indiana,Threatened,,except Great Lakes watershed,
pipplo,Charadrius,melodus,,Indiana,Endangered,,Great Lakes watershed,
TRST4,Trifolium,stoloniferum,,Indiana,Endangered,,,
ASME,Asclepias,meadii,,Indiana,Threatened,,,
PLLE2,Platanthera,leucophaea,,Indiana,Threatened,,,
CIPI,Cirsium,pitcheri,,Indiana,Threatened,,,
can_lup,Canis,lupus,,Iowa,Endangered,,U.S.A.: All of AL AR CA CO CT DE FL GA KS KY LA MA MD ME MO MS NC NE NH NJ NV NY OK PA RI SC TN VA VT WV those portions of AZ NM and TX not included in an experimental population; and portions of IA IN IL ND OH OR SD UT and WA. Mexico,
myo_sod,Myotis,sodalis,,Iowa,Endangered,,,
eskcur,Numenius,borealis,,Iowa,Endangered,,,
pipplo,Charadrius,melodus,,Iowa,Threatened,,,
LELE5,Lespedeza,leptostachya,,Iowa,Threatened,,,
ASME,Asclepias,meadii,,Iowa,Threatened,,,
ACNO2,Aconitum,noveboracense,,Iowa,Threatened,,,
PLLE2,Platanthera,leucophaea,,Iowa,Threatened,,,
PLPR4,Platanthera,praeclara,,Iowa,Threatened,,,
can_lup,Canis,lupus,,Kansas,Endangered,,U.S.A.: All of AL AR CA CO CT DE FL GA KS KY LA MA MD ME MO MS NC NE NH NJ NV NY OK PA RI SC TN VA VT WV those portions of AZ NM and TX not included in an experimental population; and portions of IA IN IL ND OH OR SD UT and WA. Mexico,
myo_gri,Myotis,grisescens,,Kansas,Endangered,,,
myo_sod,Myotis,sodalis,,Kansas,Endangered,,,
whocra,Grus,americana,,Kansas,Endangered,,,
eskcur,Numenius,borealis,,Kansas,Endangered,,,
pipplo,Charadrius,melodus,,Kansas,Threatened,,,
bkcvir1,Vireo,atricapilla,,Kansas,Endangered,,,
TRST4,Trifolium,stoloniferum,,Kansas,Endangered,,,
ASME,Asclepias,meadii,,Kansas,Threatened,,,
PLPR4,Platanthera,praeclara,,Kansas,Threatened,,,
can_lup,Canis,lupus,,Kentucky,Endangered,,U.S.A.: All of AL AR CA CO CT DE FL GA KS KY LA MA MD ME MO MS NC NE NH NJ NV NY OK PA RI SC TN VA VT WV those portions of AZ NM and TX not included in an experimental population; and portions of IA IN IL ND OH OR SD UT and WA. Mexico,
myo_gri,Myotis,grisescens,,Kentucky,Endangered,,,
myo_sod,Myotis,sodalis,,Kentucky,Endangered,,,
eskcur,Numenius,borealis,,Kentucky,Endangered,,,
pipplo,Charadrius,melodus,,Kentucky,Threatened,,except Great Lakes watershed,
ivbwoo,Campephilus,principalis,,Kentucky,Endangered,,,
TRST4,Trifolium,stoloniferum,,Kentucky,Endangered,,,
SOSH,Solidago,shortii,,Kentucky,Endangered,,,
SOAL3,Solidago,albopilosa,,Kentucky,Threatened,,,
APPR,Apios,priceana,,Kentucky,Threatened,,,
ARPE3,Arabis,perstellata,,Kentucky,Endangered,,,
COVE4,Conradina,verticillata,,Kentucky,Threatened,,,
SPVI2,Spiraea,virginiana,,Kentucky,Threatened,,,
can_lup,Canis,lupus,,Louisiana,Endangered,,U.S.A.: All of AL AR CA CO CT DE FL GA KS KY LA MA MD ME MO MS NC NE NH NJ NV NY OK PA RI SC TN VA VT WV those portions of AZ NM and TX not included in an experimental population; and portions of IA IN IL ND OH OR SD UT and WA. Mexico,
eskcur,Numenius,borealis,,Louisiana,Endangered,,,
pipplo,Charadrius,melodus,,Louisiana,Threatened,,except Great Lakes watershed,
bkcvir1,Vireo,atricapilla,,Louisiana,Endangered,,,
recwoo,Picoides,borealis,,Louisiana,Endangered,,,
SCAM,Schwalbea,americana,,Louisiana,Endangered,,,
GEMI,Geocarpon,minimum,,Louisiana,Threatened,,,
LIME7,Lindera,melissifolia,,Louisiana,Endangered,,,
ISLO,Isoetes,louisianensis,,Louisiana,Endangered,,,
can_lup,Canis,lupus,,Maine,Endangered,,U.S.A.: All of AL AR CA CO CT DE FL GA KS KY LA MA MD ME MO MS NC NE NH NJ NV NY OK PA RI SC TN VA VT WV those portions of AZ NM and TX not included in an experimental population; and portions of IA IN IL ND OH OR SD UT and WA. Mexico,
eskcur,Numenius,borealis,,Maine,Endangered,,,
lyn_can,Lynx,canadensis,,Maine,Threatened,,Contiguous U.S. DPS,
pipplo,Charadrius,melodus,,Maine,Threatened,,except Great Lakes watershed,
PEFU,Pedicularis,furbishiae,,Maine,Endangered,,,
PLLE2,Platanthera,leucophaea,,Maine,Threatened,,,
ISME2,Isotria,medeoloides,,Maine,Threatened,,,
can_lup,Canis,lupus,,Maryland,Endangered,,U.S.A.: All of AL AR CA CO CT DE FL GA KS KY LA MA MD ME MO MS NC NE NH NJ NV NY OK PA RI SC TN VA VT WV those portions of AZ NM and TX not included in an experimental population; and portions of IA IN IL ND OH OR SD UT and WA. Mexico,
myo_sod,Myotis,sodalis,,Maryland,Endangered,,,
eskcur,Numenius,borealis,,Maryland,Endangered,,,
pipplo,Charadrius,melodus,,Maryland,Threatened,,,
AMPU2,Amaranthus,pumilus,,Maryland,Threatened,,,
SCAN5,Scirpus,ancistrochaetus,,Maryland,Endangered,,,
SCAM,Schwalbea,americana,,Maryland,Endangered,,,
ECLA,Echinacea,laevigata,,Maryland,Endangered,,,
OXCA2,Oxypolis,canbyi,,Maryland,Endangered,,,
AGAC,Agalinis,acuta,,Maryland,Endangered,,,
AEVI3,Aeschynomene,virginica,,Maryland,Threatened,,,
HEBU,Helonias,bullata,,Maryland,Threatened,,,
ISME2,Isotria,medeoloides,,Maryland,Threatened,,,
can_lup,Canis,lupus,,Massachusetts,Endangered,,U.S.A.: All of AL AR CA CO CT DE FL GA KS KY LA MA MD ME MO MS NC NE NH NJ NV NY OK PA RI SC TN VA VT WV those portions of AZ NM and TX not included in an experimental population; and portions of IA IN IL ND OH OR SD UT and WA. Mexico,
eskcur,Numenius,borealis,,Massachusetts,Endangered,,,
pipplo,Charadrius,melodus,,Massachusetts,Threatened,,,
AMPU2,Amaranthus,pumilus,,Massachusetts,Threatened,,,
SCAN5,Scirpus,ancistrochaetus,,Massachusetts,Endangered,,,
SCAM,Schwalbea,americana,,Massachusetts,Endangered,,,
AGAC,Agalinis,acuta,,Massachusetts,Endangered,,,
ISME2,Isotria,medeoloides,,Massachusetts,Threatened,,,
myo_sod,Myotis,sodalis,,Michigan,Endangered,,,
eskcur,Numenius,borealis,,Michigan,Endangered,,,
lyn_can,Lynx,canadensis,,Michigan,Threatened,,Contiguous U.S. DPS,
pipplo,Charadrius,melodus,,Michigan,Endangered,,Great Lakes watershed,
SCAM,Schwalbea,americana,,Michigan,Endangered,,,
IRLA,Iris,lacustris,,Michigan,Threatened,,,
PLLE2,Platanthera,leucophaea,,Michigan,Threatened,,,
ISME2,Isotria,medeoloides,,Michigan,Threatened,,,
CIPI,Cirsium,pitcheri,,Michigan,Threatened,,,
can_lup,Canis,lupus,,Minnesota,Endangered,,U.S.A.: All of AL AR CA CO CT DE FL GA KS KY LA MA MD ME MO MS NC NE NH NJ NV NY OK PA RI SC TN VA VT WV those portions of AZ NM and TX not included in an experimental population; and portions of IA IN IL ND OH OR SD UT and WA. Mexico,
eskcur,Numenius,borealis,,Minnesota,Endangered,,,
lyn_can,Lynx,canadensis,,Minnesota,Threatened,,Contiguous U.S. DPS,
pipplo,Charadrius,melodus,,Minnesota,Threatened,,except Great Lakes watershed,
pipplo,Charadrius,melodus,,Minnesota,Endangered,,Great Lakes watershed,
LELE5,Lespedeza,leptostachya,,Minnesota,Threatened,,,
ERPR6,Erythronium,propullans,,Minnesota,Endangered,,,
PLPR4,Platanthera,praeclara,,Minnesota,Threatened,,,
can_lup,Canis,lupus,,Mississippi,Endangered,,U.S.A.: All of AL AR CA CO CT DE FL GA KS KY LA MA MD ME MO MS NC NE NH NJ NV NY OK PA RI SC TN VA VT WV those portions of AZ NM and TX not included in an experimental population; and portions of IA IN IL ND OH OR SD UT and WA. Mexico,
myo_sod,Myotis,sodalis,,Mississippi,Endangered,,,
eskcur,Numenius,borealis,,Mississippi,Endangered,,,
pipplo,Charadrius,melodus,,Mississippi,Threatened,,except Great Lakes watershed,
ivbwoo,Campephilus,principalis,,Mississippi,Endangered,,entire,
recwoo,Picoides,borealis,,Mississippi,Endangered,,,
SCAM,Schwalbea,americana,,Mississippi,Endangered,,,
LIME7,Lindera,melissifolia,,Mississippi,Endangered,,,
APPR,Apios,priceana,,Mississippi,Threatened,,,
ISLO,Isoetes,louisianensis,,Mississippi,Endangered,,,
can_lup,Canis,lupus,,Missouri,Endangered,,U.S.A.: All of AL AR CA CO CT DE FL GA KS KY LA MA MD ME MO MS NC NE NH NJ NV NY OK PA RI SC TN VA VT WV those portions of AZ NM and TX not included in an experimental population; and portions of IA IN IL ND OH OR SD UT and WA. Mexico,
myo_gri,Myotis,grisescens,,Missouri,Endangered,,,
myo_sod,Myotis,sodalis,,Missouri,Endangered,,,
eskcur,Numenius,borealis,,Missouri,Endangered,,,
pipplo,Charadrius,melodus,,Missouri,Threatened,,except Great Lakes watershed,
ivbwoo,Campephilus,principalis,,Missouri,Endangered,,entire,
BODE2,Boltonia,decurrens,,Missouri,Threatened,,,
TRST4,Trifolium,stoloniferum,,Missouri,Endangered,,,
ASME,Asclepias,meadii,,Missouri,Threatened,,,
GEMI,Geocarpon,minimum,,Missouri,Threatened,,,
PLLE2,Platanthera,leucophaea,,Missouri,Threatened,,,
PLPR4,Platanthera,praeclara,,Missouri,Threatened,,,
ISME2,Isotria,medeoloides,,Missouri,Threatened,,,
LIME7,Lindera,melissifolia,,Missouri,Endangered,,,
HEVI6,Helenium,virginicum,,Missouri,Threatened,,,
whocra,Grus,americana,,Montana,Endangered,,except where EXPN,
eskcur,Numenius,borealis,,Montana,Endangered,,,
lyn_can,Lynx,canadensis,,Montana,Threatened,,Contiguous US DPS,
pipplo,Charadrius,melodus,,Montana,Threatened,,except Great Lakes watershed,
SISP2,Silene,spaldingii,,Montana,Threatened,,,
HOAQ,Howellia,aquatilis,,Montana,Threatened,,,
SPDI6,Spiranthes,diluvialis,,Montana,Threatened,,,
can_lup,Canis,lupus,,Montana,Endangered,,U.S.A.: All of AL AR CA CO CT DE FL GA KS KY LA MA MD ME MO MS NC NE NH NJ NV NY OK PA RI SC TN VA VT WV those portions of AZ NM and TX not included in an experimental population; and portions of IA IN IL ND OH OR SD UT and WA. Mexico,
can_lup,Canis,lupus,,Nebraska,Endangered,,U.S.A.: All of AL AR CA CO CT DE FL GA KS KY LA MA MD ME MO MS NC NE NH NJ NV NY OK PA RI SC TN VA VT WV those portions of AZ NM and TX not included in an experimental population; and portions of IA IN IL ND OH OR SD UT and WA. Mexico,
whocra,Grus,americana,,Nebraska,Endangered,,except where EXPN,
eskcur,Numenius,borealis,,Nebraska,Endangered,,,
pipplo,Charadrius,melodus,,Nebraska,Threatened,,except Great Lakes watershed,
bkcvir1,Vireo,atricapilla,,Nebraska,Endangered,,,
SPDI6,Spiranthes,diluvialis,,Nebraska,Threatened,,,
PLLE2,Platanthera,leucophaea,,Nebraska,Threatened,,,
PLPR4,Platanthera,praeclara,,Nebraska,Threatened,,,
PEHA12,Penstemon,haydenii,,Nebraska,Endangered,,,
eskcur,Numenius,borealis,,Nevada,Endangered,,,
MELE3,Mentzelia,leucophylla,,Nevada,Threatened,,,
CENA,Centaurium,namophilum,,Nevada,Threatened,,,
SPDI6,Spiranthes,diluvialis,,Nevada,Threatened,,,
ASPH,Astragalus,phoenix,,Nevada,Threatened,,,
NIMO,Nitrophila,mohavensis,,Nevada,Endangered,,,
can_lup,Canis,lupus,,Nevada,Endangered,,U.S.A.: All of AL AR CA CO CT DE FL GA KS KY LA MA MD ME MO MS NC NE NH NJ NV NY OK PA RI SC TN VA VT WV those portions of AZ NM and TX not included in an experimental population; and portions of IA IN IL ND OH OR SD UT and WA. Mexico,
eskcur,Numenius,borealis,,New Hampshire,Endangered,,,
lyn_can,Lynx,canadensis,,New Hampshire,Threatened,,Contiguous U.S. DPS,
pipplo,Charadrius,melodus,,New Hampshire,Threatened,,except Great Lakes watershed,
SCAN5,Scirpus,ancistrochaetus,,New Hampshire,Endangered,,,
ISME2,Isotria,medeoloides,,New Hampshire,Threatened,,,
can_lup,Canis,lupus,,New Hampshire,Endangered,,U.S.A.: All of AL AR CA CO CT DE FL GA KS KY LA MA MD ME MO MS NC NE NH NJ NV NY OK PA RI SC TN VA VT WV those portions of AZ NM and TX not included in an experimental population; and portions of IA IN IL ND OH OR SD UT and WA. Mexico,
myo_sod,Myotis,sodalis,,New Jersey,Endangered,,,
eskcur,Numenius,borealis,,New Jersey,Endangered,,,
pipplo,Charadrius,melodus,,New Jersey,Threatened,,,
AMPU2,Amaranthus,pumilus,,New Jersey,Threatened,,,
RHKN,Rhynchospora,knieskernii,,New Jersey,Threatened,,,
SCAM,Schwalbea,americana,,New Jersey,Endangered,,,
AEVI3,Aeschynomene,virginica,,New Jersey,Threatened,,,
PLLE2,Platanthera,leucophaea,,New Jersey,Threatened,,,
HEBU,Helonias,bullata,,New Jersey,Threatened,,,
ISME2,Isotria,medeoloides,,New Jersey,Threatened,,,
can_lup,Canis,lupus,,New Jersey,Endangered,,U.S.A.: All of AL AR CA CO CT DE FL GA KS KY LA MA MD ME MO MS NC NE NH NJ NV NY OK PA RI SC TN VA VT WV those portions of AZ NM and TX not included in an experimental population; and portions of IA IN IL ND OH OR SD UT and WA. Mexico,
