"","taxon_id","spp_id","source_id","scientific_name","genus","subgenus","species","subspecies","authority_name","authority_year","itis_number","common_name"
"676","herps","kin_sub5",NA,"Kinosteron subrubrum steindachneri","Kinosteron",NA,"subrubrum","steindachneri",NA,NA,NA,"Florida Mud Turtle"
"677","herps","lac_bil","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Lacerta bilineata","Lacerta",NA,"bilineata",NA,"Daudin",1802,NA,"Western Green Lacerta"
"678","herps","lam_alt","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Lampropeltis alterna","Lampropeltis",NA,"alterna",NA,"Brown",1901,NA,"Gray-banded Kingsnake"
"679","herps","lam_cal","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Lampropeltis calligaster","Lampropeltis",NA,"calligaster",NA,"Harlan",1827,NA,"Yellow-bellied Kingsnake"
"680","herps","lam_cal2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Lampropeltis calligaster calligaster","Lampropeltis",NA,"calligaster","calligaster","Harlan",1827,NA,"Prairie Kingsnake"
"681","herps","lam_cal3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Lampropeltis calligaster occipitolineata","Lampropeltis",NA,"calligaster","occipitolineata","Price",1987,NA,"South Florida Mole Kingsnake"
"682","herps","lam_cal4","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Lampropeltis calligaster rhombomaculata","Lampropeltis",NA,"calligaster","rhombomaculata","Holbrook",1840,NA,"Mole Kingsnake"
"683","herps","lam_ext","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Lampropeltis extenuata","Lampropeltis",NA,"extenuata",NA,"Brown",1890,NA,"Short-tailed Snake"
"684","herps","lam_get","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Lampropeltis getula","Lampropeltis",NA,"getula",NA,"Linnaeus",1766,NA,"Common Kingsnake"
"685","herps","lam_get2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Lampropeltis getula californiae","Lampropeltis",NA,"getula","californiae","Blainville",1835,NA,"California Kingsnake"
"686","herps","lam_get3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Lampropeltis getula floridana","Lampropeltis",NA,"getula","floridana","Blanchard",1919,NA,"Florida Kingsnake"
"687","herps","lam_get4","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Lampropeltis getula getula","Lampropeltis",NA,"getula","getula","Linnaeus",1766,NA,"Eastern Kingsnake"
"688","herps","lam_get5","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Lampropeltis getula holbrooki","Lampropeltis",NA,"getula","holbrooki","Stejneger",1903,NA,"Speckled Kingsnake"
"689","herps","lam_get6","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Lampropeltis getula meansi","Lampropeltis",NA,"getula","meansi","Krysko and Judd",2006,NA,"Apalachicola Kingsnake"
"690","herps","lam_get7","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Lampropeltis getula nigra","Lampropeltis",NA,"getula","nigra","Yarrow",1882,NA,"Eastern Black Kingsnake"
"691","herps","lam_get8","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Lampropeltis getula nigrita","Lampropeltis",NA,"getula","nigrita","Zweifel and Norris",1955,NA,"Western Black Kingsnake"
"692","herps","lam_get9","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Lampropeltis getula splendida","Lampropeltis",NA,"getula","splendida","Baird and Girard",1853,NA,"Desert Kingsnake"
"693","herps","lam_pyr","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Lampropeltis pyromelana","Lampropeltis",NA,"pyromelana",NA,"Cope",1867,NA,"Sonoran Mountain Kingsnake"
"694","herps","lam_pyr2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Lampropeltis pyromelana infralabialis","Lampropeltis",NA,"pyromelana","infralabialis","Tanner",1953,NA,"Utah Mountain Kingsnake"
"695","herps","lam_pyr3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Lampropeltis pyromelana pyromelana","Lampropeltis",NA,"pyromelana","pyromelana","Cope",1867,NA,"Arizona Mountain Kingsnake"
"696","herps","lam_tri","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Lampropeltis triangulum","Lampropeltis",NA,"triangulum",NA,"Lacepide",1789,NA,"Milksnake"
"697","herps","lam_tri2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Lampropeltis triangulum amaura","Lampropeltis",NA,"triangulum","amaura","Cope",1860,NA,"Louisiana Milksnake"
"698","herps","lam_tri3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Lampropeltis triangulum annulata","Lampropeltis",NA,"triangulum","annulata","Kennicott",1860,NA,"Mexican Milksnake"
