taxon_id,spp_id,source_id,scientific_name,genus,subgenus,species,subspecies,authority_name,authority_year,itis_number,common_name,species_level_id
beetle,penmac,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pentagonica maculicornis,Pentagonica,,maculicornis,,Bates,1883,111529,,
beetle,phlpor,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Phloeoxena portoricensis ,Phloeoxena,,portoricensis,,Darlington,1939,,,
beetle,ptebio,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus biocryus,Pterostichus,,biocryus,,Ball,1962,110552,,
beetle,ptecac,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus cacumensis,Pterostichus,,cacumensis,,Ball,1962,,,
beetle,ptemim,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus mimus,Pterostichus,,mimus,,Casey,1913,,,
beetle,ptetil,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus tiliaceoradix,Pterostichus,,tiliaceoradix,,Ball,1962,110551,,
beetle,rhaara,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Rhadine araizai babcocki,Rhadine,,araizai,babcocki,Barr,1960,,,
beetle,schcre,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Schizogenius crenulatus crenulatus,Schizogenius,,crenulatus,crenulatus,LeConte,1852,,,
beetle,schset,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Schizogenius seticollis seticollis,Schizogenius,,seticollis,seticollis,Fall,1901,,,
beetle,selbea,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Selenophorus beauvoisii,Selenophorus,,beauvoisii,,Dejean,1829,,,
beetle,selpyr,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Selenophorus pyritosus ,Selenophorus,,pyritosus,,Dejean,1829,,,
beetle,tefraf,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Tefflus raffrayi jamesoni,Tefflus,,raffrayi,jamesoni,Bates,1890,,,
beetle,typswa,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Typhlonesiotes swaluwenbergi ,Typhlonesiotes,,swaluwenbergi,,Jeannel,1937,,,
beetle,amarec1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Amara rectangula ciudadensis,Amara,,rectangula,ciudadensis,Bates,1891,,,
beetle,amejea1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Ameroduvalius jeanneli jeanneli,Ameroduvalius,,jeanneli,jeanneli,Valentine,1952,,,
beetle,amejea2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Ameroduvalius jeanneli rockcastlei,Ameroduvalius,,jeanneli,rockcastlei,Valentine,1952,,,
beetle,badfla1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Badister flavipes flavipes,Badister,,flavipes,flavipes,LeConte,1853,,,
beetle,badfla2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Badister flavipes laticeps,Badister,,flavipes,laticeps,Blatchley,1910,,,
beetle,bemmck1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Bembidion mckinleyi carneum,Bembidion,,mckinleyi,carneum,Lindroth,1963,,,
beetle,bemmck2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Bembidion mckinleyi mckinleyi,Bembidion,,mckinleyi,mckinleyi,Fall,1926,,,
beetle,bempet1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Bembidion petrosum attuense,Bembidion,,petrosum,attuense,Lindroth,1963,,,
beetle,bempet2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Bembidion petrosum petrosum,Bembidion,,petrosum,petrosum,Gebler,1833,,,
beetle,bemrus1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Bembidion rusticum lenensoides,Bembidion,,rusticum,lenensoides,Lindroth,1963,,,
beetle,bemrus2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Bembidion rusticum rusticum,Bembidion,,rusticum,rusticum,Casey,1918,,,
beetle,bemsej1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Bembidion sejunctum sejunctum,Bembidion,,sejunctum,sejunctum,Casey,1918,,,
beetle,bemsej2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Bembidion sejunctum semiaureum,Bembidion,,sejunctum,semiaureum,Fall,1922,,,
beetle,bemsul1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Bembidion sulcipenne hyperboroides,Bembidion,,sulcipenne,hyperboroides,Lindroth,1963,,,
beetle,bemsul2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Bembidion sulcipenne prasinoides,Bembidion,,sulcipenne,prasinoides,Lindroth,1963,,,
beetle,bladep1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Blackburnia depressa,Blackburnia,,depressa,,Sharp,1903,,,
beetle,bladep2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Blackburnia depressa fuscipes,Blackburnia,,depressa,fuscipes,Sharp,1903,,,
beetle,blains2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Blackburnia insociabilis,Blackburnia,,insociabilis,,Blackburn,1878,,,
beetle,blalan1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Blackburnia lanaiensis,Blackburnia,,lanaiensis,,Sharp,1903,,,
beetle,blalan2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Blackburnia lanaihalensis,Blackburnia,,lanaihalensis,,Liebherr,2000,,,
beetle,blalon1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Blackburnia longipes,Blackburnia,,longipes,,Sharp,1903,,,
beetle,blalon2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Blackburnia longula,Blackburnia,,longula,,Sharp,1903,,,
beetle,blamet1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Blackburnia meticulosa,Blackburnia,,meticulosa,,Blackburn,1877,,,
beetle,blamet2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Blackburnia metromenoides,Blackburnia,,metromenoides,,Perkins,1917,,,
beetle,blaopt1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Blackburnia optata,Blackburnia,,optata,,Sharp,1903,,,
beetle,blaopt2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Blackburnia optima,Blackburnia,,optima,,Sharp,1903,,,
beetle,blaper1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Blackburnia perkinsi,Blackburnia,,perkinsi,,Sharp,1903,,,
beetle,blaper2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Blackburnia perpolita,Blackburnia,,perpolita,,Sharp,1903,,,
beetle,calhay2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Calosoma haydeni punctulicolle,Calosoma,,haydeni,punctulicolle,Bates,1891,,,
beetle,chlpen1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Chlaenius pennsylvanicus blanditus,Chlaenius,,pennsylvanicus,blanditus,Casey,1920,,,
beetle,chlpen2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Chlaenius pennsylvanicus pennsylvanicus,Chlaenius,,pennsylvanicus,pennsylvanicus,Say,1823,,,
beetle,chltri1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Chlaenius tricolor tricolor,Chlaenius,,tricolor,tricolor,Dejean,1826,,,
beetle,chltri2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Chlaenius tricolor vigilans,Chlaenius,,tricolor,vigilans,Say,1830,,,
beetle,cicama1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela amargosae amargosae,Cicindela,,amargosae,amargosae,Dahl,1939,697784,,
beetle,cicama2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela amargosae nyensis,Cicindela,,amargosae,nyensis,Rumpp,1956,697785,,
beetle,cicbel1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela bellissima bellissima,Cicindela,,bellissima,bellissima,Leng,1902,697786,,
beetle,cicbel2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela bellissima frechini,Cicindela,,bellissima,frechini,Leffler,1979,697787,,
beetle,cicdep1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela depressula depressula,Cicindela,,depressula,depressula,Casey,1897,697794,,
beetle,cicdep2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela depressula eureka,Cicindela,,depressula,eureka,Fall,1901,697795,,
beetle,cicoce1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela ocellata ocellata,Cicindela,,ocellata,ocellata,Klug,1834,697860,,
beetle,cicoce2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela ocellata rectilatera,Cicindela,,ocellata,rectilatera,Chaudoir,1843,697861,,
beetle,cicpat1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela patruela consentanea,Cicindela,,patruela,consentanea,Dejean,1825,697870,,
beetle,cicpul1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela pulchra dorothea,Cicindela,,pulchra,dorothea,Rumpp,1977,697881,,
beetle,cicpul2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela pulchra pulchra,Cicindela,,pulchra,pulchra,Say,1823,697882,,
beetle,cychem2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cychrus hemphillii rickseckeri,Cychrus,,hemphillii,rickseckeri,LeConte,1884,,,
beetle,cyctor1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cyclotrachelus torvus deceptus,Cyclotrachelus,,torvus,deceptus,Casey,1918,,,
beetle,cyctor2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cyclotrachelus torvus torvus,Cyclotrachelus,,torvus,torvus,LeConte,1863,,,
beetle,darken1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Darlingtonea kentuckensis kentuckensis,Darlingtonea,,kentuckensis,kentuckensis,Valentine,1952,,,
beetle,darken2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Darlingtonea kentuckensis lexingtoni,Darlingtonea,,kentuckensis,lexingtoni,Valentine,1952,,,
beetle,dicalt1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Dicaelus alternans alternans,Dicaelus,,alternans,alternans,Dejean,1826,,,
beetle,dicalt2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Dicaelus alternans subtropicus,Dicaelus,,alternans,subtropicus,Casey,1913,,,
beetle,dicfur1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Dicaelus furvus carinatus,Dicaelus,,furvus,carinatus,Dejean,1831,,,
beetle,dicfur2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Dicaelus furvus furvus,Dicaelus,,furvus,furvus,Dejean,1826,,,
beetle,dipmaj1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Diplocheila major major,Diplocheila,,major,major,LeConte,1848,,,
beetle,elaame1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Elaphrus americanus americanus,Elaphrus,,americanus,americanus,Dejean,1831,,,
beetle,elaame2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Elaphrus americanus sylvanus,Elaphrus,,americanus,sylvanus,Goulet,1982,,,
beetle,elalap1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Elaphrus lapponicus lapponicus,Elaphrus,,lapponicus,lapponicus,Gyllenhal,1810,,,
beetle,elalap2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Elaphrus lapponicus obliteratus,Elaphrus,,lapponicus,obliteratus,Mannerheim,1853,,,
beetle,lorpil1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Loricera pilicornis congesta,Loricera,,pilicornis,congesta,Mannerheim,1853,,,
beetle,lorpil2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Loricera pilicornis pilicornis,Loricera,,pilicornis,pilicornis,Fabricius,1775,,,
beetle,mecint1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax interruptus,Mecyclothorax,,interruptus,,Sharp,1903,186252,,
beetle,mecmol1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Mecyclothorax molokaie,Mecyclothorax,,molokaie,,Sharp,1903,,,
beetle,metbuc1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Metacolpodes buchananni,Metacolpodes,,buchananni,,Hope,1831,,,
beetle,nebkin1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria kincaidi balli,Nebria,,kincaidi,balli,Kavanaugh,1979,,,
beetle,nebkin2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria kincaidi kincaidi,Nebria,,kincaidi,kincaidi,Schwarz,1900,,,
beetle,neblac1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria lacustris bellorum,Nebria,,lacustris,bellorum,Kavanaugh,1979,,,
beetle,neblac2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria lacustris lacustris,Nebria,,lacustris,lacustris,Casey,1913,,,
beetle,nebniv1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria nivalis gaspesiana,Nebria,,nivalis,gaspesiana,Kavanaugh,1979,,,
beetle,nebniv2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria nivalis nivalis,Nebria,,nivalis,nivalis,Paykull,1790,,,
beetle,nebobl1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria obliqua chuskae,Nebria,,obliqua,chuskae,Kavanaugh,1979,,,
beetle,nebobl2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria obliqua obliqua,Nebria,,obliqua,obliqua,LeConte,1866,,,
beetle,nebsch1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria schwarzi beverlianna,Nebria,,schwarzi,beverlianna,Kavanaugh,1979,,,
beetle,nebspa1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria spatulata sierrae,Nebria,,spatulata,sierrae,Kavanaugh,1979,,,
beetle,nebtri1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria trifaria pasquineli,Nebria,,trifaria,pasquineli,Kavanaugh,1984,,,
beetle,nebtri2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria trifaria trifaria,Nebria,,trifaria,trifaria,LeConte,1878,,,
beetle,nebvan2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria vandykei wyeast,Nebria,,vandykei,wyeast,Kavanaugh,1979,,,
beetle,nebzio1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria zioni oasis,Nebria,,zioni,oasis,Kavanaugh,1979,,,
beetle,pelste2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pelmatellus stenolophoides stenolophoides,Pelmatellus,,stenolophoides,stenolophoides,Bates,1882,,,
beetle,psecer1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pseudanophthalmus cerberus cerberus,Pseudanophthalmus,,cerberus,cerberus,Barr,1985,,,
beetle,psecer2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pseudanophthalmus cerberus completus,Pseudanophthalmus,,cerberus,completus,Barr,1985,,,
beetle,psedar1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pseudanophthalmus darlingtoni darlingtoni,Pseudanophthalmus,,darlingtoni,darlingtoni,Barr,1985,,,
beetle,psedar2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pseudanophthalmus darlingtoni persimilis,Pseudanophthalmus,,darlingtoni,persimilis,Barr,1985,,,
beetle,psedes1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pseudanophthalmus desertus desertus,Pseudanophthalmus,,desertus,desertus,Krekeler,1973,,,
beetle,psedes2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pseudanophthalmus desertus major,Pseudanophthalmus,,desertus,major,Krekeler,1973,,,
beetle,pseexi1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pseudanophthalmus exiguus exiguus,Pseudanophthalmus,,exiguus,exiguus,Krekeler,1973,,,
beetle,pseexi2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pseudanophthalmus exiguus furtivus,Pseudanophthalmus,,exiguus,furtivus,Krekeler,1973,,,
beetle,psefus1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pseudanophthalmus fuscus constrictus,Pseudanophthalmus,,fuscus,constrictus,Valentine,1932,,,
beetle,psefus2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pseudanophthalmus fuscus fuscus,Pseudanophthalmus,,fuscus,fuscus,Valentine,1931,,,
beetle,pseine1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pseudanophthalmus inexpectatus inexpectatus,Pseudanophthalmus,,inexpectatus,inexpectatus,Barr,1959,,,
beetle,pseine2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pseudanophthalmus inexpectatus orientalis,Pseudanophthalmus,,inexpectatus,orientalis,Krekeler,1973,,,
beetle,psemen1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pseudanophthalmus menetriesii campestris,Pseudanophthalmus,,menetriesii,campestris,Barr,1985,,,
beetle,psemen2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pseudanophthalmus menetriesii menetriesii,Pseudanophthalmus,,menetriesii,menetriesii,Motschulsky,1862,,,
beetle,psepot1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pseudanophthalmus potomacus potomacus,Pseudanophthalmus,,potomacus,potomacus,Valentine,1932,,,
beetle,psepot2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pseudanophthalmus potomacus senecae,Pseudanophthalmus,,potomacus,senecae,Valentine,1932,,,
beetle,psepub1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pseudanophthalmus pubescens intrepidus,Pseudanophthalmus,,pubescens,intrepidus,Barr,1985,,,
beetle,pseyou1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pseudanophthalmus youngi donaldsoni,Pseudanophthalmus,,youngi,donaldsoni,Krekeler,1958,,,
beetle,pseyou2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pseudanophthalmus youngi youngi,Pseudanophthalmus,,youngi,youngi,Krekeler,1958,,,
beetle,pteacu1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus acutipes acutipes,Pterostichus,,acutipes,acutipes,Barr,1971,,,
beetle,pteacu2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus acutipes kentuckensis,Pterostichus,,acutipes,kentuckensis,Barr,1971,,,
beetle,ptefen2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus fenyesi fenyesi,Pterostichus,,fenyesi,fenyesi,Csiki,1930,,,
beetle,ptesta1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus stantonensis,Pterostichus,,stantonensis,,Ball,1966,110554,,
beetle,rhainf1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Rhadine infernalis ewersi,Rhadine,,infernalis,ewersi,Barr,1960,,,
beetle,rhakoe1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Rhadine koepkei koepkei,Rhadine,,koepkei,koepkei,Barr,1960,,,
beetle,rhakoe2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Rhadine koepkei privata,Rhadine,,koepkei,privata,Barr,1974,,,
beetle,scadeb2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Scaphinotus debilis debilis,Scaphinotus,,debilis,debilis,LeConte,1853,,,
beetle,scalod1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Scaphinotus lodingi lodingi,Scaphinotus,,lodingi,lodingi,Valentine,1935,,,
beetle,scalod2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Scaphinotus lodingi obscurus,Scaphinotus,,lodingi,obscurus,Valentine,1935,,,
beetle,scarug1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Scaphinotus rugiceps incipiens,Scaphinotus,,rugiceps,incipiens,Casey,1897,,,
beetle,scasno2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Scaphinotus snowi snowi,Scaphinotus,,snowi,snowi,LeConte,1881,,,
beetle,scavio1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Scaphinotus violaceus carolinae,Scaphinotus,,violaceus,carolinae,Valentine,1935,,,
beetle,scavio2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Scaphinotus violaceus violaceus,Scaphinotus,,violaceus,violaceus,LeConte,1863,,,
beetle,selcha1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Selenophorus chalybeus,Selenophorus,,chalybeus,,Dejean,1829,,,
beetle,sphcan1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Sphaeroderus canadensis canadensis,Sphaeroderus,,canadensis,canadensis,Chaudoir,1861,,,
beetle,sphcan2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Sphaeroderus canadensis lengi,Sphaeroderus,,canadensis,lengi,Darlington,1933,,,
beetle,stecal2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Stenomorphus californicus rufipes,Stenomorphus,,californicus,rufipes,LeConte,1858,,,
beetle,tacnan1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Tachyta nana inornata,Tachyta,,nana,inornata,Say,1823,,,
beetle,tacnan2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Tachyta nana kirbyi,Tachyta,,nana,kirbyi,Casey,1918,,,
beetle,teccro2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Technophilus croceicollis peigani,Technophilus,,croceicollis,peigani,Larson,1969,,,
beetle,tetcar1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Tetracha carolina carolina,Tetracha,,carolina,carolina,Linnaeus,1767,,,
beetle,blacal1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Blackburnia calathiformis,Blackburnia,,calathiformis,,Sharp,1903,,,
beetle,blacal2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Blackburnia calathoides,Blackburnia,,calathoides,,Sharp,1903,,,
beetle,blacal3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Blackburnia caliginosa,Blackburnia,,caliginosa,,Blackburn,1877,,,
beetle,blamic1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Blackburnia micantipennis,Blackburnia,,micantipennis,,Sharp,1903,,,
beetle,blamic2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Blackburnia micans,Blackburnia,,micans,,Sharp,1903,,,
beetle,blamic3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Blackburnia microps,Blackburnia,,microps,,Sharp,1903,,,
beetle,calruf1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Calathus ruficollis grandicollis,Calathus,,ruficollis,grandicollis,Casey,1920,,,
beetle,calruf2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Calathus ruficollis ignicollis,Calathus,,ruficollis,ignicollis,Casey,1920,,,
beetle,calruf3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Calathus ruficollis ruficollis,Calathus,,ruficollis,ruficollis,Dejean,1828,,,
beetle,chlleu1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Chlaenius leucoscelis monachus,Chlaenius,,leucoscelis,monachus,LeConte,1851,,,
beetle,chlleu2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Chlaenius leucoscelis sanantonialis,Chlaenius,,leucoscelis,sanantonialis,Casey,1914,,,
beetle,chlleu3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Chlaenius leucoscelis sonomae,Chlaenius,,leucoscelis,sonomae,Casey,1920,,,
beetle,cichem1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela hemorrhagica arizonae,Cicindela,,hemorrhagica,arizonae,Wickham,1899,,,
beetle,cichem2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela hemorrhagica hemorrhagica,Cicindela,,hemorrhagica,hemorrhagica,LeConte,1851,,,
beetle,cichem3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela hemorrhagica woodgatei,Cicindela,,hemorrhagica,woodgatei,Casey,1913,,,
beetle,ciclon1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela longilabris laurentii,Cicindela,,longilabris,laurentii,Schaupp,1884,697840,,
beetle,ciclon2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela longilabris longilabris,Cicindela,,longilabris,longilabris,Say,1824,697841,,
beetle,ciclon3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela longilabris perviridis,Cicindela,,longilabris,perviridis,Schaupp,1884,697842,,
beetle,cicpar1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela parowana parowana,Cicindela,,parowana,parowana,Wickham,1905,697866,,
beetle,cicpar2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela parowana platti,Cicindela,,parowana,platti,Cazier,1937,697867,,
beetle,cicpar3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela parowana wallisi,Cicindela,,parowana,wallisi,Calder,1922,697869,,
beetle,cicrep1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela repanda novascotiae,Cicindela,,repanda,novascotiae,Vaurie,1951,697890,,
beetle,cicrep2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela repanda repanda,Cicindela,,repanda,repanda,Dejean,1825,697891,,
beetle,cicrep3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela repanda tanneri,Cicindela,,repanda,tanneri,Knaus,1929,697892,,
beetle,cictri2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela trifasciata ascendens,Cicindela,,trifasciata,ascendens,LeConte,1851,697926,,
beetle,cictri3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cicindela trifasciata sigmoidea,Cicindela,,trifasciata,sigmoidea,LeConte,1851,697927,,
beetle,cycsod1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cyclotrachelus sodalis colossus,Cyclotrachelus,,sodalis,colossus,LeConte,1848,,,
beetle,cycsod3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Cyclotrachelus sodalis sodalis,Cyclotrachelus,,sodalis,sodalis,LeConte,1848,,,
beetle,dicscu1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Dicaelus sculptilis intricatus,Dicaelus,,sculptilis,intricatus,LeConte,1873,,,
beetle,dicscu2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Dicaelus sculptilis sculptilis,Dicaelus,,sculptilis,sculptilis,Say,1823,,,
beetle,dicscu3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Dicaelus sculptilis upioides,Dicaelus,,sculptilis,upioides,Ball,1959,,,
beetle,dyssub3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Dyschirius substriatus,Dyschirius,,substriatus,,Duftschmid,1812,,,
beetle,helpra2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Helluomorphoides praeustus floridanus,Helluomorphoides,,praeustus,floridanus,Ball,1956,,,
beetle,helpra3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Helluomorphoides praeustus praeustus,Helluomorphoides,,praeustus,praeustus,Dejean,1825,,,
beetle,metcon1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Metrius contractus contractus,Metrius,,contractus,contractus,Eschscholtz,1829,,,
beetle,metcon3,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Metrius contractus sericeus,Metrius,,contractus,sericeus,Rivers,1900,,,
beetle,nebacu1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria acuta acuta,Nebria,,acuta,acuta,Lindroth,1961,,,
