site,genus,sp,subsp,common_name,source
OSBS,Gymnopogon,ambiguus,,Narrowleaf panicum,http://www.mendeley.com/c/4959031202/g/2058663/annotated-plant-species-list-of-the-ordway-swisher-biological-station/
OSBS,Leersia,hexandra,,Wooly panicum,http://www.mendeley.com/c/4959031202/g/2058663/annotated-plant-species-list-of-the-ordway-swisher-biological-station/
OSBS,Panicum,aciculare,,Fringed panicum,http://www.mendeley.com/c/4959031202/g/2058663/annotated-plant-species-list-of-the-ordway-swisher-biological-station/
OSBS,Panicum,acuminatum,,Deer tongue panicum,http://www.mendeley.com/c/4959031202/g/2058663/annotated-plant-species-list-of-the-ordway-swisher-biological-station/
OSBS,Panicum,ciliatum,,Variable panicum,http://www.mendeley.com/c/4959031202/g/2058663/annotated-plant-species-list-of-the-ordway-swisher-biological-station/
OSBS,Panicum,clandestrinum,,Forked panicum,http://www.mendeley.com/c/4959031202/g/2058663/annotated-plant-species-list-of-the-ordway-swisher-biological-station/
OSBS,Panicum,commutatum,,,http://www.mendeley.com/c/4959031202/g/2058663/annotated-plant-species-list-of-the-ordway-swisher-biological-station/
OSBS,Panicum,dichotomum,,Erect panicum,http://www.mendeley.com/c/4959031202/g/2058663/annotated-plant-species-list-of-the-ordway-swisher-biological-station/
OSBS,Panicum,equilaterale,,Maidencane,http://www.mendeley.com/c/4959031202/g/2058663/annotated-plant-species-list-of-the-ordway-swisher-biological-station/
OSBS,Panicum,erectifolium,,Open flower panicum,http://www.mendeley.com/c/4959031202/g/2058663/annotated-plant-species-list-of-the-ordway-swisher-biological-station/
OSBS,Panicum,hemitomori,,,http://www.mendeley.com/c/4959031202/g/2058663/annotated-plant-species-list-of-the-ordway-swisher-biological-station/
OSBS,Panicum,laxiflorum,,Sandhill panicum,http://www.mendeley.com/c/4959031202/g/2058663/annotated-plant-species-list-of-the-ordway-swisher-biological-station/
OSBS,Panicum,malacon,,Warty panicum,http://www.mendeley.com/c/4959031202/g/2058663/annotated-plant-species-list-of-the-ordway-swisher-biological-station/
OSBS,Panicum,ovale,,Switch grasss,http://www.mendeley.com/c/4959031202/g/2058663/annotated-plant-species-list-of-the-ordway-swisher-biological-station/
OSBS,Panicum,verrucosum,,Pensacola bahia grass,http://www.mendeley.com/c/4959031202/g/2058663/annotated-plant-species-list-of-the-ordway-swisher-biological-station/
OSBS,Panicum,virgatum,,Brownseed paspalum,http://www.mendeley.com/c/4959031202/g/2058663/annotated-plant-species-list-of-the-ordway-swisher-biological-station/
OSBS,Paspalum,notatus,saurae,Stiff Paspalum ,http://www.mendeley.com/c/4959031202/g/2058663/annotated-plant-species-list-of-the-ordway-swisher-biological-station/
OSBS,Paspalum,plicatum,,Supine paspalum,http://www.mendeley.com/c/4959031202/g/2058663/annotated-plant-species-list-of-the-ordway-swisher-biological-station/
OSBS,Paspalum,setaceum,rigidifolium,Natal grass,http://www.mendeley.com/c/4959031202/g/2058663/annotated-plant-species-list-of-the-ordway-swisher-biological-station/
OSBS,Paspalum,setaceum,supinum,American cupscale grass,http://www.mendeley.com/c/4959031202/g/2058663/annotated-plant-species-list-of-the-ordway-swisher-biological-station/
OSBS,Rhynchelytrum,repens,,,http://www.mendeley.com/c/4959031202/g/2058663/annotated-plant-species-list-of-the-ordway-swisher-biological-station/
