site,genus,sp,subsp,common_name,source,
KUFS,Scolopax,minor,,American Woodcock,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Larus,pipixcan,,Franklin's Gull,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Larus,philadelphia,,Bonaparte's Gull,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Larus,delawarensis,,Ring-billed Gull,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Sterna,caspia,,Caspian Tern,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Sterna,forsteri,,Forster's Tern,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Chlidonias,niger,,Black Tern,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Columba,livia,,Rock Dove,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Zenaida,macroura,,Mourning Dove,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Coccyzus,erythropthalmus,,Black-billed Cuckoo,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Coccyzus,americanus,,Yellow-billed Cuckoo,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Tyto,alba,,Barn Owl,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Otus,asio,,Eastern Screech-Owl,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Bubo,virginianus,,Great Horned Owl,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Strix,varia,,Barred Owl,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Asio,otus,,Long-eared Owl,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Asio,flammeus,,Short-eared Owl,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Aegolius,acadicus,,Northern Saw-whet Owl,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Chordeiles,minor,,Common Nighthawk,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Caprimulgus,carolinensis,,Chuck-will's-widow,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Caprimulgus,vociferus,,Whip-poor-will,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Chaetura,pelagica,,Chimney Swift,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Archilochus,colubris,,Ruby-throated Hummingbird,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Ceryle,alcyon,,Belted Kingfisher,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Melanerpes,erythrocephalus,,Red-headed Woodpecker,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Melanerpes,carolinus,,Red-bellied Woodpecker,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Sphyrapicus,varius,,Yellow-bellied Sapsucker,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Picoides,pubescens,,Downy Woodpecker,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Picoides,villosus,,Hairy Woodpecker,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Colaptes,auratus,,Northern Flicker,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Dryocopus,pileatus,,Pileated Woodpecker,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Contopus,cooperi,,Olive-sided Flycatcher,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Contopus,virens,,Eastern Wood-Pewee,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Empidonax,flaviventris,,Yellow-bellied Flycatcher,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Empidonax,virescens,,Acadian Flycatcher,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Empidonax,alnorum,,Alder Flycatcher,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Empidonax,traillii,,Willow Flycatcher,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Empidonax,minimus,,Least Flycatcher,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Sayornis,phoebe,,Eastern Phoebe,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Myiarchus,crinitus,,Great Crested Flycatcher,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Tyrannus,verticalis,,Western Kingbird,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Tyrannus,tyrannus,,Eastern Kingbird,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Tyrannus,forficatus,,Scissor-tailed Flycatcher,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Lanius,ludovicianus,,Loggerhead Shrike,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Vireo,griseus,,White-eyed Vireo,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Vireo,bellii,,Bell's Vireo,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Vireo,solitarius,,Blue-headed Vireo,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Vireo,flavifrons,,Yellow-throated Vireo,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Vireo,gilvus,,Warbling Vireo,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Vireo,philadelphicus,,Philadelphia Vireo,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Vireo,olivaceus,,Red-eyed Vireo,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Cyanocitta,cristata,,Blue Jay,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Corvus,brachyrhynchos,,American Crow,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Eremophila,alpestris,,Horned Lark,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Progne,subis,,Purple Martin,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Tachycineta,bicolor,,Tree Swallow,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Stelgidopteryx,serripennis,,Northern Rough-winged Swallow,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Riparia,riparia,,Bank Swallow,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Hirundo,rustica,,Barn Swallow,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Petrochelidon,pyrrhonota,,Cliff Swallow,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Poecile,atricapillus,,Black-capped Chickadee,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Baeolophus,bicolor,,Tufted Titmouse,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Sitta,canadensis,,Red-breasted Nuthatch,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Sitta,carolinensis,,White-breasted Nuthatch,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Certhia,americana,,Brown Creeper,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Thryothorus,ludovicianus,,Carolina Wren,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Troglodytes,aedon,,House Wren,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Troglodytes,troglodytes,,Winter Wren,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Cistothorus,platensis,,Sedge Wren,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Cistothorus,palustris,,Marsh Wren,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Polioptila,caerulea,,Blue-gray Gnatcatcher,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Regulus,satrapa,,Golden-crowned Kinglet,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Regulus,calendula,,Ruby-crowned Kinglet,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Sialia,sialis,,Eastern Bluebird,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Myadestes,townsendi,,Townsend's Solitaire,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Catharus,fuscescens,,Veery,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Catharus,minimus,,Gray-cheeked Thrush,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Catharus,ustulatus,,Swainson's Thrush,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Catharus,guttatus,,Hermit Thrush,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Catharus,mustelinus,,Wood Thrush,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Turdus,migratorius,,American Robin,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Dumetella,carolinensis,,Gray Catbird,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Mimus,polygottos,,Northern Mockingbird,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Toxostoma,rufum,,Brown Thrasher,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Sturnus,vulgaris,,European Starling,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Bombycilla,cedrorum,,Cedar Waxwing,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Vermivora,chrysoptera,,Golden-winged Warbler,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Vermivora,peregrina,,Tennessee Warbler,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Vermivora,celata,,Orange-crowned Warbler,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Vermivora,ruficapilla,,Nashville Warbler,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Parula,americana,,Northern Parula,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Dendroica,petechia,,Yellow Warbler,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Dendroica,pensylvanica,,Chestnut-sided Warbler,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Dendroica,magnolia,,Magnolia Warbler,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Dendroica,tigrina,,Cape May Warbler,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Dendroica,caerulescens,,Black-throated Blue Warbler,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Dendroica,coronata,,Yellow-rumped Warbler,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Dendroica,virens,,Black-throated Green Warbler,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Dendroica,fusca,,Blackburnian Warbler,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Dendroica,pinus,,Pine Warbler,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Dendroica,palmarum,,Palm Warbler,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Dendroica,castanea,,Bay-breasted Warbler,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Dendroica,striata,,Blackpoll Warbler,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Dendroica,cerulea,,Cerulean Warbler,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Mniotilta,varia,,Black-and-white Warbler,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Setophaga,ruticilla,,American Redstart,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Protonotaria,citrea,,Prothonotary Warbler,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Helmitheros,vermivorus,,Worm-eating Warbler,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Seiurus,aurocapillus,,Ovenbird,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Seiurus,noveboracensis,,Northern Waterthrush,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Seiurus,motacilla,,Louisiana Waterthrush,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Oporornis,formosus,,Kentucky Warbler,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Oporornis,philadelphia,,Mourning Warbler,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Geothlypis,trichas,,Common Yellowthroat,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Wilsonia,citrina,,Hooded Warbler,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Wilsonia,pusilla,,Wilson's Warbler,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Wilsonia,canadensis,,Canada Warbler,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Icteria,virens,,Yellow-breasted ChaT,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Piranga,rubra,,Summer Tanager,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Piranga,olivacea,,Scarlet Tanager,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Piranga,ludoviciana,,Western Tanager,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Pipilo,erythrophthalmus,,Eastern Towhee,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Pipilo,maculatus,,Spotted Towhee,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Spizella,arborea,,American Tree Sparrow,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Spizella,passerina,,Chipping Sparrow,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Spizella,pallida,,Clay-colored Sparrow,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Spizella,pusilla,,Field Sparrow,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Pooecetes,gramineus,,Vesper Sparrow,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Chondestes,grammacus,,Lark Sparrow,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Passerculus,sandwichensis,,Savannah Sparrow,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Ammodramus,savannarum,,Grasshopper Sparrow,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Ammodramus,henslowii,,Henslow's Sparrow,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Ammodramus,leconteii,,Le Conte's Sparrow,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Passerella,iliaca,,Fox Sparrow,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Melospiza,melodia,,Song Sparrow,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Melospiza,lincolnii,,Lincoln's Sparrow,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Melospiza,georgiana,,Swamp Sparrow,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Zonotrichia,albicollis,,White-throated Sparrow,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Zonotrichia,querula,,Harris's Sparrow,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Zonotrichia,leucophrys,,White-crowned Sparrow,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Junco,hyemalis,,Dark-eyed Junco,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Calcarius,lapponicus,,Lapland Longspur,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Calcarius,pictus,,Smith's Longspur,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Cardinalis,cardinalis,,Northern Cardinal,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Pheucticus,ludovicianus,,Rose-breasted Grosbeak,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Guiraca,caerulea,,Blue Grosbeak,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Passerina,cyanea,,Indigo Bunting,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Passerina,ciris,,Painted Bunting,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Spiza,americana,,Dickcissel,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Dolichonyx,oryzivorus,,Bobolink,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Agelaius,phoeniceus,,Red-winged Blackbird,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Sturnella,magna,,Eastern Meadowlark,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Sturnella,neglecta,,Western Meadowlark,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Xanthocephalus,xanthocephalus,,Yellow-headed Blackbird,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Euphagus,carolinus,,Rusty Blackbird,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Euphagus,cyanocephalus,,Brewer's Blackbird,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Quiscalus,quiscala,,Common Grackle,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Quiscalus,mexicanus,,Great-tailed Grackle,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Molothrus,ater,,Brown-headed Cowbird,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Icterus,spurius,,Orchard Oriole,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Icterus,galbula,,Baltimore Oriole,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Carpodacus,purpureus,,Purple Finch,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Carpodacus,mexicanus,,House Finch,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Carduelis,pinus,,Pine Siskin,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Carduelis,tristis,,American Goldfinch,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Coccothraustes,vespertinus,,Evening Grosbeak,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
KUFS,Passer,domesticus,,House Sparrow,http://www.mendeley.com/c/5873857854/g/2058663/fitch-checklist-of-field-station-birds---kufs/,
YELL,Accipiter,cooperii,,Cooper's Hawk,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Accipiter,gentilis,,Northern Goshawk,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Accipiter,striatus,,Sharp-shinned Hawk,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Aquila,chrysaetos,,Golden Eagle,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Buteo,jamaicensis,,Red-tailed Hawk,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Buteo,lagopus,,Roughleg; Rough-legged Hawk; Rough-legged Buzzard,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Buteo,lineatus,,Red-shouldered Hawk,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Buteo,platypterus,,Broad-winged Hawk,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Buteo,regalis,,Ferruginous Hawk,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Buteo,swainsoni,,Swainson's Hawk,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Circus,cyaneus,,Northern Harrier,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Haliaeetus,leucocephalus,,Bald Eagle,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Cathartes,aura,,Turkey Vulture,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Pandion,haliaetus,,Osprey; Western Osprey,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Aix,sponsa,,Wood Duck,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Anas,acuta,,Northern Pintail,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Anas,americana,,American Wigeon,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Anas,clypeata,,Northern Shoveler,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Anas,crecca,,Eurasian Teal; Green-winged Teal,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Anas,cyanoptera,,Cinnamon Teal,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Anas,discors,,Blue-winged Teal,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Anas,penelope,,Eurasian Wigeon,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Anas,platyrhynchos,,Mallard,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Anas,rubripes,,American Black Duck,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Anas,strepera,,Gadwall,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Anser,albifrons,,Greater White-fronted Goose,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Aythya,affinis,,Lesser Scaup,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
YELL,Aythya,americana,,Redhead,https://www.zotero.org/groups/178496/items/itemKey/2FJGZMPV,
