source,Kingdom,Subkingdom,superdivision,Phylum,subdivision,Superclass,Class,Order,Suborder,Infraorder,Family,Subfamily,Genus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hylidae,Hylinae,Osteopilus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hylidae,Hylinae,Phyllodytes
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hylidae,Hylinae,Plectrohyla
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hylidae,Hylinae,Pseudacris
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hylidae,Hylinae,Pseudis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hylidae,Hylinae,Ptychohyla
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hylidae,Hylinae,Scarthyla
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hylidae,Hylinae,Scinax
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hylidae,Hylinae,Smilisca
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hylidae,Hylinae,Sphaenorhynchus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hylidae,Hylinae,Tepuihyla
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hylidae,Hylinae,Tlalocohyla
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hylidae,Hylinae,Trachycephalus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hylidae,Hylinae,Triprion
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hylidae,Hylinae,Xenohyla
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hylidae,Pelodryadinae,Litoria
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hylidae,Phyllomedusinae,Agalychnis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hylidae,Phyllomedusinae,Cruziohyla
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hylidae,Phyllomedusinae,Hylomantis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hylidae,Phyllomedusinae,Pachymedusa
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hylidae,Phyllomedusinae,Phasmahyla
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hylidae,Phyllomedusinae,Phrynomedusa
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hylidae,Phyllomedusinae,Phyllomedusa
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hylodidae,,Crossodactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hylodidae,,Hylodes
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hylodidae,,Megaelosia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hyperoliidae,,Acanthixalus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hyperoliidae,,Afrixalus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hyperoliidae,,Alexteroon
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hyperoliidae,,Arlequinus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hyperoliidae,,Callixalus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hyperoliidae,,Chlorolius
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hyperoliidae,,Chrysobatrachus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hyperoliidae,,Cryptothylax
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hyperoliidae,,Heterixalus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hyperoliidae,,Hyperolius
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hyperoliidae,,Kassina
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hyperoliidae,,Kassinula
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hyperoliidae,,Opisthothylax
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hyperoliidae,,Paracassina
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hyperoliidae,,Phlyctimantis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hyperoliidae,,Semnodactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Hyperoliidae,,Tachycnemis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Leiopelmatidae,,Ascaphus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Leiopelmatidae,,Leiopelma
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Leiuperidae,,Edalorhina
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Leiuperidae,,Engystomops
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Leiuperidae,,Eupemphix
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Leiuperidae,,Physalaemus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Leiuperidae,,Pleurodema
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Leiuperidae,,Pseudopaludicola
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Leiuperidae,,Somuncuria
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Leptodactylidae,,Hydrolaetare
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Leptodactylidae,,Leptodactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Leptodactylidae,,Paratelmatobius
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Leptodactylidae,,Scythrophrys
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Limnodynastidae,,Adelotus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Limnodynastidae,,Heleioporus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Limnodynastidae,,Lechriodus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Limnodynastidae,,Limnodynastes
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Limnodynastidae,,Neobatrachus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Limnodynastidae,,Notaden
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Limnodynastidae,,Philoria
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Limnodynastidae,,Platyplectrum
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Mantellidae,Boophinae,Boophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Mantellidae,Laliostominae,Aglyptodactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Mantellidae,Laliostominae,Laliostoma
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Mantellidae,Mantellinae,Blommersia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Mantellidae,Mantellinae,Boehmantis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Mantellidae,Mantellinae,Gephyromantis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Mantellidae,Mantellinae,Guibemantis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Mantellidae,Mantellinae,Mantella
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Mantellidae,Mantellinae,Mantidactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Mantellidae,Mantellinae,Spinomantis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Mantellidae,Mantellinae,Tsingymantis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Mantellidae,Mantellinae,Wakea
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Megophryidae,,Borneophrys
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Megophryidae,,Brachytarsophrys
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Megophryidae,,Leptobrachella
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Megophryidae,,Leptobrachium
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Megophryidae,,Leptolalax
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Megophryidae,,Megophrys
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Megophryidae,,Ophryophryne
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Megophryidae,,Oreolalax
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Megophryidae,,Scutiger
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Megophryidae,,Xenophrys
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Micrixalidae,,Micrixalus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,,Adelastes
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,,Altigius
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,,Arcovomer
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,,Gastrophrynoides
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,,Hyophryne
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,,Melanophryne
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,,Myersiella
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,,Phrynella
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,,Relictivomer
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,,Stereocyclops
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,,Synapturanus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,,Syncope
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Asterophryinae,Albericus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Asterophryinae,Aphantophryne
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Asterophryinae,Asterophrys
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Asterophryinae,Austrochaperina
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Asterophryinae,Barygenys
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Asterophryinae,Callulops
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Asterophryinae,Choerophryne
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Asterophryinae,Cophixalus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Asterophryinae,Copiula
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Asterophryinae,Genyophryne
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Asterophryinae,Hylophorbus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Asterophryinae,Liophryne
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Asterophryinae,Mantophryne
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Asterophryinae,Oreophryne
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Asterophryinae,Oxydactyla
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Asterophryinae,Pherohapsis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Asterophryinae,Sphenophryne
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Asterophryinae,Xenorhina
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Cophylinae,Anodonthyla
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Cophylinae,Cophyla
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Cophylinae,Madecassophryne
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Cophylinae,Platypelis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Cophylinae,Plethodontohyla
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Cophylinae,Rhombophryne
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Cophylinae,Stumpffia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Dyscophinae,Dyscophus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Gastrophryninae,Chiasmocleis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Gastrophryninae,Ctenophryne
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Gastrophryninae,Dasypops
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Gastrophryninae,Dermatonotus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Gastrophryninae,Elachistocleis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Gastrophryninae,Gastrophryne
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Gastrophryninae,Hamptophryne
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Gastrophryninae,Hypopachus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Gastrophryninae,Nelsonophryne
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Hoplophryninae,Hoplophryne
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Hoplophryninae,Parhoplophryne
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Kalophryninae,Kalophrynus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Melanobatrachinae,Melanobatrachus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Microhylinae,Calluella
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Microhylinae,Chaperina
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Microhylinae,Glyphoglossus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Microhylinae,Kaloula
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Microhylinae,Metaphrynella
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Microhylinae,Microhyla
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Microhylinae,Micryletta
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Microhylinae,Ramanella
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Microhylinae,Uperodon
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Otophryninae,Otophryne
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Phrynomerinae,Phrynomantis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Scaphiophryninae,Paradoxophyla
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Microhylidae,Scaphiophryninae,Scaphiophryne
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Myobatrachidae,,Arenophryne
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Myobatrachidae,,Assa
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Myobatrachidae,,Crinia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Myobatrachidae,,Geocrinia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Myobatrachidae,,Metacrinia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Myobatrachidae,,Mixophyes
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Myobatrachidae,,Myobatrachus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Myobatrachidae,,Paracrinia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Myobatrachidae,,Pseudophryne
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Myobatrachidae,,Rheobatrachus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Myobatrachidae,,Spicospina
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Myobatrachidae,,Taudactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Myobatrachidae,,Uperoleia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Nasikabatrachidae,,Nasikabatrachus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Nyctibatrachidae,,Lankanectes
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Anura,,,Nyctibatrachidae,,Nyctibatrachus
